seq,send_ns,recv_ns,latency_ms,jitter_us,pkt_size
92,1779710853230942335,1779710853206867846,-24.074489,12640.175,128
93,1779710853244208674,1779710853224295357,-19.913317,16427.511,128
94,1779710853261548074,1779710853229456839,-32.091235,4161.482,128
95,1779710853266839935,1779710853236363589,-30.476346,5906.75,128
96,1779710853273681579,1779710853243062430,-30.619149,5698.841,128
97,1779710853280536577,1779710853248562018,-31.974559,4499.588,128
98,1779710853285607584,1779710853254506925,-31.100659,4944.907,128
99,1779710853291633390,1779710853259971338,-31.662052,4464.413,128
100,1779710853297162320,1779710853265957684,-31.204636,4986.346,128
101,1779710853303387906,1779710853273052103,-30.335803,6094.419,128
102,1779710853310502047,1779710853303062618,-7.439429,29010.515,128
103,1779710853340642718,1779710853306249460,-34.393258,2186.842,128
104,1779710853343766025,1779710853308592754,-35.173271,1343.294,128
105,1779710853345969796,1779710853310653612,-35.316184,1060.858,128
106,1779710853348189704,1779710853312475441,-35.714263,821.829,128
107,1779710853349987496,1779710853314443841,-35.543655,968.4,128
108,1779710853351990912,1779710853317709293,-34.281619,2265.452,128
109,1779710853355410641,1779710853321867659,-33.542982,3158.366,128
110,1779710853360199857,1779710853326794795,-33.405062,3927.136,128
111,1779710853364378635,1779710853330730981,-33.647654,2936.186,128
112,1779710853368947747,1779710853333820283,-35.127464,2089.302,128
113,1779710853371272834,1779710853335625570,-35.647264,805.287,128
114,1779710853373260633,1779710853337589550,-35.671083,963.98,128
115,1779710853375054266,1779710853339989498,-35.064768,1399.948,128
116,1779710853377386362,1779710853342307873,-35.078489,1318.375,128
117,1779710853379728253,1779710853345141859,-34.586394,1833.986,128
118,1779710853382521725,1779710853347420333,-35.101392,1278.474,128
119,1779710853384914367,1779710853349719462,-35.194905,1299.129,128
120,1779710853387118406,1779710853352047926,-35.07048,1328.464,128
121,1779710853389326337,1779710853353984239,-35.342098,936.313,128
122,1779710853391501492,1779710853356517002,-34.98449,1532.763,128
123,1779710853393994303,1779710853359545184,-34.449119,2028.182,128
124,1779710853397010456,1779710853361358719,-35.651737,813.535,128
125,1779710853398837001,1779710853363076273,-35.760728,717.554,128
126,1779710853400715813,1779710853365244542,-35.471271,1168.269,128
127,1779710853402403290,1779710853366857840,-35.54545,613.298,128
128,1779710853404271169,1779710853368551405,-35.719764,693.565,128
129,1779710853406113382,1779710853370910402,-35.20298,1358.997,128
130,1779710853408394225,1779710853373156048,-35.238177,1245.646,128
131,1779710853410326924,1779710853374888433,-35.438491,732.385,128
132,1779710853412057291,1779710853376673471,-35.38382,785.038,128
133,1779710853414100481,1779710853378802381,-35.2981,1128.91,128
134,1779710853416181943,1779710853380771215,-35.410728,968.834,128
135,1779710853418254051,1779710853382886300,-35.367751,1115.085,128
136,1779710853420311983,1779710853384504077,-35.807906,617.777,128
137,1779710853421942974,1779710853386237535,-35.705439,733.458,128
138,1779710853423738915,1779710853387955503,-35.783412,717.968,128
139,1779710853425475474,1779710853390875393,-34.600081,1919.89,128
140,1779710853428509963,1779710853393233229,-35.276734,1357.836,128
141,1779710853430748737,1779710853395008510,-35.740227,775.281,128
142,1779710853432498580,1779710853397016813,-35.481767,1008.303,128
143,1779710853434438779,1779710853399455970,-34.982809,1439.157,128
144,1779710853436941128,1779710853401745271,-35.195857,1289.301,128
145,1779710853439288615,1779710853403712475,-35.57614,967.204,128
146,1779710853441119418,1779710853405427455,-35.691963,714.98,128
147,1779710853442869840,1779710853406900694,-35.969146,473.239,128
148,1779710853444395437,1779710853408478966,-35.916471,578.272,128
149,1779710853445975526,1779710853413569119,-32.406407,4090.153,128
150,1779710853451236620,1779710853416698626,-34.537994,2129.507,128
151,1779710853454143041,1779710853418523943,-35.619098,825.317,128
152,1779710853455907522,1779710853419798974,-36.108548,275.031,128
153,1779710853457326726,1779710853421506388,-35.820338,707.414,128
154,1779710853458956222,1779710853422993101,-35.963121,486.713,128
155,1779710853460479312,1779710853425241421,-35.237891,1248.32,128
156,1779710853462612094,1779710853426743763,-35.868331,502.342,128
157,1779710853464292887,1779710853428469588,-35.823299,725.825,128
158,1779710853465969825,1779710853430088830,-35.880995,619.242,128
159,1779710853467489440,1779710853432232701,-35.256739,1143.871,128
160,1779710853469868967,1779710853434255292,-35.613675,1022.591,128
161,1779710853471645509,1779710853435801258,-35.844251,545.966,128
162,1779710853473236972,1779710853437340333,-35.896639,539.075,128
163,1779710853474827541,1779710853438694173,-36.133368,353.84,128
164,1779710853476193947,1779710853441285106,-34.908841,1590.933,128
165,1779710853478876471,1779710853444108753,-34.767718,1823.647,128
166,1779710853481604603,1779710853447418905,-34.185698,2310.152,128
167,1779710853484789183,1779710853449714234,-35.074949,1295.329,128
168,1779710853487205819,1779710853451919762,-35.286057,1205.528,128
169,1779710853489355489,1779710853453528257,-35.827232,608.495,128
170,1779710853490957137,1779710853455521117,-35.43602,992.86,128
171,1779710853492906591,1779710853457488623,-35.417968,967.506,128
172,1779710853494916585,1779710853459406435,-35.51015,917.812,128
173,1779710853496805491,1779710853462332380,-34.473111,1925.945,128
174,1779710853499789152,1779710853464390351,-35.398801,1057.971,128
175,1779710853502083022,1779710853466516505,-35.566517,1126.154,128
176,1779710853504121356,1779710853468449992,-35.671364,933.487,128
177,1779710853505972752,1779710853469867921,-36.104831,417.929,128
178,1779710853507426707,1779710853471851518,-35.575189,983.597,128
179,1779710853509382695,1779710853473370417,-36.012278,518.899,128
180,1779710853510932257,1779710853475147780,-35.784477,777.363,128
181,1779710853512829088,1779710853476564636,-36.264452,416.856,128
182,1779710853514129044,1779710853478075837,-36.053207,511.201,128
183,1779710853515683844,1779710853480256385,-35.427459,1180.548,128
184,1779710853517773849,1779710853482077916,-35.695933,821.531,128
185,1779710853519621543,1779710853483956432,-35.665111,878.516,128
186,1779710853521494226,1779710853485853734,-35.640492,897.302,128
187,1779710853523412377,1779710853487603853,-35.808524,750.119,128
188,1779710853525362324,1779710853489554481,-35.807843,950.628,128
189,1779710853527103946,1779710853491712883,-35.391063,1158.402,128
190,1779710853529078099,1779710853493693553,-35.384546,980.67,128
191,1779710853531263367,1779710853495580947,-35.68242,887.394,128
192,1779710853533127683,1779710853497760321,-35.367362,1179.374,128
193,1779710853535266441,1779710853500741678,-34.524763,1981.357,128
194,1779710853538114540,1779710853502885384,-35.229156,1143.706,128
195,1779710853540352004,1779710853505265304,-35.0867,1379.92,128
196,1779710853542886901,1779710853507263393,-35.623508,998.089,128
197,1779710853544914095,1779710853509536386,-35.377709,1272.993,128
198,1779710853547173488,1779710853511401220,-35.772268,864.834,128
199,1779710853549017992,1779710853514146526,-34.871466,1745.306,128
200,1779710853551631048,1779710853516379022,-35.252026,1232.496,128
201,1779710853553917312,1779710853518769704,-35.147608,1390.682,128
202,1779710853556279045,1779710853520900954,-35.378091,1131.25,128
203,1779710853558432568,1779710853522958347,-35.474221,1057.393,128
204,1779710853560492114,1779710853524847580,-35.644534,889.233,128
205,1779710853562530286,1779710853526779369,-35.750917,931.789,128
206,1779710853564396486,1779710853528933503,-35.462983,1154.134,128
207,1779710853566477881,1779710853530885576,-35.592305,952.073,128
208,1779710853568450798,1779710853534048674,-34.402124,2163.098,128
209,1779710853571571927,1779710853535978667,-35.59326,929.993,128
210,1779710853573511728,1779710853537977867,-35.533861,999.2,128
211,1779710853575491504,1779710853539799456,-35.692048,821.589,128
212,1779710853577335688,1779710853541939212,-35.396476,1139.756,128
213,1779710853579496749,1779710853544120453,-35.376296,1181.241,128
214,1779710853581499786,1779710853545914134,-35.585652,793.681,128
215,1779710853583441738,1779710853547817519,-35.624219,903.385,128
216,1779710853585365604,1779710853549463206,-35.902398,645.687,128
217,1779710853586941531,1779710853551577774,-35.363757,1114.568,128
218,1779710853589033402,1779710853553515742,-35.51766,937.968,128
219,1779710853591079281,1779710853555757765,-35.321516,1242.023,128
220,1779710853593365331,1779710853558114277,-35.251054,1356.512,128
221,1779710853595678579,1779710853560542013,-35.136566,1427.736,128
222,1779710853598261874,1779710853562531618,-35.730256,989.605,128
223,1779710853600250533,1779710853564678504,-35.572029,1146.886,128
224,1779710853602098415,1779710853566513399,-35.585016,834.895,128
225,1779710853604044514,1779710853568710138,-35.334376,1196.739,128
226,1779710853606261872,1779710853570630578,-35.631294,920.44,128
227,1779710853608217654,1779710853572450867,-35.766787,820.289,128
228,1779710853610017357,1779710853574452472,-35.564885,1001.605,128
229,1779710853612007021,1779710853576269204,-35.737817,816.732,128
230,1779710853613795261,1779710853577916261,-35.879,647.057,128
231,1779710853615423997,1779710853579775060,-35.648937,858.799,128
232,1779710853617271548,1779710853581622254,-35.649294,847.194,128
233,1779710853619079650,1779710853583570993,-35.508657,948.739,128
234,1779710853621123427,1779710853585703906,-35.419521,1132.913,128
235,1779710853622565683,1779710853586798904,-35.766779,94.998,128
236,1779710853624354651,1779710853588455718,-35.898933,656.814,128
237,1779710853625886973,1779710853590391876,-35.495097,936.158,128
238,1779710853627877307,1779710853591798957,-36.07835,407.081,128
239,1779710853629329416,1779710853593359016,-35.9704,560.059,128
240,1779710853630777872,1779710853594630674,-36.147198,271.658,128
241,1779710853632204287,1779710853597346096,-34.858191,1715.422,128
242,1779710853635009706,1779710853599649906,-35.3598,1303.81,128
243,1779710853637173466,1779710853602415263,-34.758203,1765.357,128
244,1779710853639905630,1779710853604453128,-35.452502,1037.865,128
245,1779710853641998786,1779710853606703391,-35.295395,1250.263,128
246,1779710853644233128,1779710853608640802,-35.592326,937.411,128
247,1779710853646188447,1779710853610676978,-35.511469,1036.176,128
248,1779710853648238251,1779710853612783528,-35.454723,1106.55,128
249,1779710853650283048,1779710853615072920,-35.210128,1289.392,128
250,1779710853652575112,1779710853616997866,-35.577246,924.946,128
251,1779710853654489152,1779710853619103440,-35.385712,1105.574,128
252,1779710853656848479,1779710853621752082,-35.096397,1648.642,128
253,1779710853659258816,1779710853623932727,-35.326089,1180.645,128
254,1779710853661459808,1779710853626141944,-35.317864,1209.217,128
255,1779710853663549299,1779710853628236030,-35.313269,1094.086,128
256,1779710853665658540,1779710853630230408,-35.428132,994.378,128
257,1779710853667680581,1779710853632252406,-35.428175,1021.998,128
258,1779710853669598800,1779710853634521774,-35.077026,1269.368,128
259,1779710853671933496,1779710853635636144,-36.297352,114.37,128
260,1779710853673206893,1779710853637797177,-35.409716,1161.033,128
261,1779710853675343384,1779710853639574541,-35.768843,777.364,128
262,1779710853677155650,1779710853641887751,-35.267899,1313.21,128
263,1779710853679347294,1779710853643867175,-35.480119,979.424,128
264,1779710853681336965,1779710853645685477,-35.651488,818.302,128
265,1779710853683195891,1779710853647599491,-35.5964,914.014,128
266,1779710853685176482,1779710853650046574,-35.129908,1447.083,128
267,1779710853687411687,1779710853651699576,-35.712111,653.002,128
268,1779710853689255266,1779710853653583504,-35.671762,883.928,128
269,1779710853691143680,1779710853655599044,-35.544636,1015.54,128
270,1779710853693147471,1779710853657172706,-35.974765,573.662,128
271,1779710853694678421,1779710853708401633,13.723212,50228.927,128
272,1779710853745901601,1779710853710068201,-35.8334,666.568,128
273,1779710853747502936,1779710853712225155,-35.277781,1156.954,128
274,1779710853749754948,1779710853713924523,-35.830425,699.368,128
275,1779710853751333559,1779710853715661111,-35.672448,736.588,128
276,1779710853753203824,1779710853717617535,-35.586289,956.424,128
277,1779710853755272290,1779710853720086151,-35.186139,1468.616,128
278,1779710853757745402,1779710853721873007,-35.872395,786.856,128
279,1779710853759631129,1779710853723893276,-35.737853,1020.269,128
280,1779710853761388135,1779710853726368099,-35.020036,1474.823,128
281,1779710853763944425,1779710853728749063,-35.195362,1380.964,128
282,1779710853765536589,1779710853729510138,-36.026451,-238.925,128
283,1779710853767043904,1779710853732321200,-34.722704,1811.062,128
284,1779710853769976180,1779710853734542247,-35.433933,1221.047,128
285,1779710853772045829,1779710853739237147,-32.808682,3694.9,128
286,1779710853776809914,1779710853743141038,-33.668876,2903.891,128
287,1779710853780819925,1779710853745636213,-35.183712,1495.175,128
288,1779710853783154269,1779710853747436491,-35.717778,800.278,128
289,1779710853784985150,1779710853750914678,-34.070472,2478.187,128
290,1779710853788514731,1779710853754679680,-33.835051,2765.002,128
291,1779710853792204488,1779710853757338936,-34.865552,1659.256,128
292,1779710853794844475,1779710853759445517,-35.398958,1106.581,128
293,1779710853796986632,1779710853761772157,-35.214475,1326.64,128
294,1779710853799187223,1779710853763689137,-35.498086,916.98,128
295,1779710853801169326,1779710853765643110,-35.526216,953.973,128
296,1779710853803117657,1779710853767394953,-35.722704,751.843,128
297,1779710853805149519,1779710853769519478,-35.630041,1124.525,128
298,1779710853806973868,1779710853771386720,-35.587148,867.242,128
299,1779710853808984840,1779710853773757189,-35.227651,1370.469,128
300,1779710853811240805,1779710853777501249,-33.739556,2744.06,128
301,1779710853814978950,1779710853780359446,-34.619504,1858.197,128
302,1779710853817906361,1779710853782967499,-34.938862,1608.053,128
303,1779710853820949017,1779710853921316917,100.3679,137349.418,128
304,1779710853959186213,1779710853925449538,-33.736675,3132.621,128
305,1779710853962877576,1779710853928972120,-33.905456,2522.582,128
306,1779710853966368021,1779710853931707112,-34.660909,1734.992,128
307,1779710853969002943,1779710853933805905,-35.197038,1098.793,128
308,1779710853971218941,1779710853936278032,-34.940909,1472.127,128
309,1779710853973795091,1779710853938389642,-35.405449,1111.61,128
310,1779710853975888218,1779710853940316170,-35.572048,926.528,128
311,1779710853977814379,1779710853942624214,-35.190165,1308.044,128
312,1779710853980155216,1779710853945394003,-34.761213,1769.789,128
313,1779710853983010029,1779710853947417242,-35.592787,1023.239,128
314,1779710853984939719,1779710853949737414,-35.202305,1320.172,128
315,1779710853987261388,1779710853952077142,-35.184246,1339.728,128
316,1779710853989589912,1779710853953839397,-35.750515,762.255,128
317,1779710853991373627,1779710853955994682,-35.378945,1155.285,128
318,1779710853993412618,1779710853957654980,-35.757638,660.298,128
319,1779710853995063743,1779710853959799617,-35.264126,1144.637,128
320,1779710853997071910,1779710853960937220,-36.13469,137.603,128
321,1779710853998518087,1779710853963117162,-35.400925,1179.942,128
322,1779710854000670039,1779710853965048445,-35.621594,931.283,128
323,1779710854002419943,1779710853966916147,-35.503796,867.702,128
324,1779710854004336471,1779710853968680512,-35.655959,764.365,128
325,1779710854006159140,1779710853970291494,-35.867646,610.982,128
326,1779710854007775110,1779710853971825703,-35.949407,534.209,128
327,1779710854009285170,1779710853973064503,-36.220667,238.8,128
328,1779710854010721722,1779710853974569581,-36.152141,505.078,128
329,1779710854012120852,1779710853976290437,-35.830415,720.856,128
330,1779710854013826682,1779710853978066132,-35.76055,775.695,128
331,1779710854015714250,1779710853979628942,-36.085308,562.81,128
332,1779710854017227842,1779710853981534179,-35.693663,905.237,128
333,1779710854019050291,1779710853983285805,-35.764486,751.626,128
334,1779710854020835167,1779710853984940032,-35.895135,654.227,128
335,1779710854022473530,1779710853987138254,-35.335276,1198.222,128
336,1779710854024752886,1779710853989045866,-35.70702,907.612,128
337,1779710854026490241,1779710853990978287,-35.511954,932.421,128
338,1779710854028499438,1779710853992665946,-35.833492,687.659,128
339,1779710854030179355,1779710853994985858,-35.193497,1319.912,128
340,1779710854032463577,1779710853996696310,-35.767267,710.452,128
341,1779710854034212808,1779710853998514473,-35.698335,818.163,128
342,1779710854036060439,1779710854000109450,-35.950989,594.977,128
343,1779710854037625042,1779710854001869651,-35.755391,760.201,128
344,1779710854039307368,1779710854003659159,-35.648209,789.508,128
345,1779710854041103634,1779710854005070979,-36.032655,411.82,128
346,1779710854042721355,1779710854007116442,-35.604913,1045.463,128
347,1779710854044750103,1779710854009486949,-35.263154,1370.507,128
348,1779710854046963905,1779710854012462463,-34.501442,1975.514,128
349,1779710854049998833,1779710854014228163,-35.77067,765.7,128
350,1779710854051885638,1779710854015974963,-35.910675,746.8,128
351,1779710854053488096,1779710854018010051,-35.478045,1035.088,128
352,1779710854055422026,1779710854019687219,-35.734807,677.168,128
353,1779710854057244417,1779710854022735972,-34.508445,2048.753,128
354,1779710854060379865,1779710854024315847,-36.064018,579.875,128
355,1779710854061848286,1779710854026109971,-35.738315,794.124,128
356,1779710854063703819,1779710854028060227,-35.643592,950.256,128
357,1779710854065452743,1779710854029739445,-35.713298,679.218,128
358,1779710854067240207,1779710854031422023,-35.818184,682.578,128
359,1779710854068873950,1779710854033612453,-35.261497,1190.43,128
360,1779710854071101706,1779710854036459642,-34.642064,1847.189,128
361,1779710854075236595,1779710854039562571,-35.674024,2102.929,128
362,1779710854077051585,1779710854041289943,-35.761642,727.372,128
363,1779710854078880696,1779710854043108031,-35.772665,818.088,128
364,1779710854080676358,1779710854044612902,-36.063456,504.871,128
365,1779710854082159617,1779710854046332426,-35.827191,719.524,128
366,1779710854083908306,1779710854048018890,-35.889416,686.464,128
367,1779710854085474106,1779710854050150480,-35.323626,1131.59,128
368,1779710854087734555,1779710854051994700,-35.739855,844.22,128
369,1779710854089623704,1779710854053774950,-35.848754,780.25,128
370,1779710854091308509,1779710854055390929,-35.91758,615.979,128
371,1779710854092810845,1779710854057545617,-35.265228,1154.688,128
372,1779710854094928253,1779710854060062184,-34.866069,1516.567,128
373,1779710854097766890,1779710854061921721,-35.845169,859.537,128
374,1779710854099481052,1779710854063375978,-36.105074,454.257,128
375,1779710854100870680,1779710854065214622,-35.656058,838.644,128
376,1779710854102747699,1779710854066773075,-35.974624,558.453,128
377,1779710854104361255,1779710854068539978,-35.821277,766.903,128
378,1779710854106053137,1779710854070330686,-35.722451,790.708,128
379,1779710854107870342,1779710854072114290,-35.756052,783.604,128
380,1779710854109647039,1779710854073899352,-35.747687,785.062,128
381,1779710854111471636,1779710854075816794,-35.654842,917.442,128
382,1779710854113233783,1779710854077362546,-35.871237,545.752,128
383,1779710854114868530,1779710854079048336,-35.820194,685.79,128
384,1779710854116662444,1779710854080929142,-35.733302,880.806,128
385,1779710854118543868,1779710854084151063,-34.392805,2221.921,128
386,1779710854121613226,1779710854086319286,-35.29394,1168.223,128
387,1779710854123873250,1779710854088768144,-35.105106,1448.858,128
388,1779710854125850635,1779710854089918768,-35.931867,150.624,128
389,1779710854127418890,1779710854091634551,-35.784339,715.783,128
390,1779710854129164867,1779710854093675697,-35.48917,1041.146,128
391,1779710854131228138,1779710854095729931,-35.498207,1054.234,128
392,1779710854133271512,1779710854097425892,-35.84562,695.961,128
393,1779710854135089128,1779710854099283265,-35.805863,857.373,128
394,1779710854136866429,1779710854101090565,-35.775864,807.3,128
395,1779710854138733453,1779710854102749040,-35.984413,658.475,128
396,1779710854140297363,1779710854104812428,-35.484935,1063.388,128
397,1779710854142357006,1779710854106516580,-35.840426,704.152,128
398,1779710854144066615,1779710854108237470,-35.829145,720.89,128
399,1779710854145751928,1779710854110541509,-35.210419,1304.039,128
400,1779710854148020463,1779710854112583384,-35.437079,1041.875,128
401,1779710854150123105,1779710854114627866,-35.495239,1044.482,128
402,1779710854152176937,1779710854116504964,-35.671973,877.098,128
403,1779710854154033436,1779710854118654212,-35.379224,1149.248,128
404,1779710854156307239,1779710854120756989,-35.55025,1102.777,128
405,1779710854158304034,1779710854122290132,-36.013902,533.143,128
406,1779710854159935676,1779710854124412897,-35.522779,1122.765,128
407,1779710854161520212,1779710854125886539,-35.633673,473.642,128
408,1779710854163466387,1779710854127552345,-35.914042,665.806,128
409,1779710854165156515,1779710854129341865,-35.81465,789.52,128
410,1779710854166903030,1779710854130987474,-35.915556,645.609,128
411,1779710854168802147,1779710854133323881,-35.478266,1336.407,128
412,1779710854170824125,1779710854135834280,-34.989845,1510.399,128
413,1779710854173488483,1779710854138822073,-34.66641,1987.793,128
414,1779710854176580217,1779710854140474207,-36.10601,652.134,128
415,1779710854178163330,1779710854142453199,-35.710131,978.992,128
416,1779710854179994726,1779710854144736840,-35.257886,1283.641,128
417,1779710854182151648,1779710854146537997,-35.613651,801.157,128
418,1779710854184070757,1779710854148224586,-35.846171,686.589,128
419,1779710854185738291,1779710854150017030,-35.721261,792.444,128
420,1779710854187677864,1779710854151955541,-35.722323,938.511,128
421,1779710854189656828,1779710854153648664,-36.008164,693.123,128
422,1779710854191209878,1779710854155878399,-35.331479,1229.735,128
423,1779710854193081284,1779710854157550245,-35.531039,671.846,128
424,1779710854195743894,1779710854161166443,-34.577451,2616.198,128
425,1779710854198480564,1779710854163897601,-34.582963,1731.158,128
426,1779710854201489752,1779710854169070564,-32.419188,4172.963,128
427,1779710854206704315,1779710854171525333,-35.178982,1454.769,128
428,1779710854209064782,1779710854173878541,-35.186241,1353.208,128
429,1779710854211395941,1779710854175550949,-35.844992,672.408,128
430,1779710854213058803,1779710854177494302,-35.564501,943.353,128
431,1779710854215008354,1779710854180309584,-34.69877,1815.282,128
432,1779710854217775507,1779710854181972605,-35.802902,663.021,128
433,1779710854219565993,1779710854183873793,-35.6922,901.188,128
434,1779710854221403582,1779710854185829567,-35.574015,955.774,128
435,1779710854223237609,1779710854305234049,81.99644,118404.482,128
436,1779710854342328170,1779710854313288126,-29.040044,7054.077,128
437,1779710854350877675,1779710854316000310,-34.877365,1712.184,128
438,1779710854353464786,1779710854318707182,-34.757604,1706.872,128
439,1779710854356048544,1779710854321407013,-34.641531,1699.831,128
440,1779710854358760648,1779710854323767775,-34.992873,1360.762,128
441,1779710854361347639,1779710854325765212,-35.582427,997.437,128
442,1779710854363272572,1779710854327559709,-35.712863,794.497,128
443,1779710854365103378,1779710854329667363,-35.436015,1107.654,128
444,1779710854367359190,1779710854332119765,-35.239425,1452.402,128
445,1779710854369835631,1779710854334282642,-35.552989,1162.877,128
446,1779710854371786481,1779710854336702043,-35.084438,1419.401,128
447,1779710854374296010,1779710854338723617,-35.572393,1021.574,128
448,1779710854376268231,1779710854340724632,-35.543599,1001.015,128
449,1779710854378270187,1779710854342435542,-35.834645,710.91,128
450,1779710854380122427,1779710854344448804,-35.673623,1013.262,128
451,1779710854381930677,1779710854346507907,-35.42277,1059.103,128
452,1779710854384059765,1779710854348606053,-35.453712,1098.146,128
453,1779710854386209264,1779710854350503922,-35.705342,897.869,128
454,1779710854388227174,1779710854352568238,-35.658936,1064.316,128
455,1779710854390106760,1779710854354366468,-35.740292,798.23,128
