seq,send_ns,recv_ns,latency_ms,jitter_us,pkt_size
127,1779711374242800722,1779711374207819048,-34.981674,805.944,128
128,1779711374244716992,1779711374209728084,-34.988908,909.036,128
129,1779711374246526788,1779711374211462002,-35.064786,733.918,128
130,1779711374248138938,1779711374213215537,-34.923401,753.535,128
131,1779711374250032258,1779711374214701805,-35.330453,486.268,128
132,1779711374251513115,1779711374216589832,-34.923283,888.027,128
133,1779711374253355288,1779711374218171674,-35.183614,581.842,128
134,1779711374254997682,1779711374219718342,-35.27934,546.668,128
135,1779711374256518722,1779711374221616501,-34.902221,898.159,128
136,1779711374258404767,1779711374223313847,-35.09092,697.346,128
137,1779711374260112782,1779711374224751884,-35.360898,438.037,128
138,1779711374261710686,1779711374226438556,-35.27213,686.672,128
139,1779711374263239616,1779711374236767642,-26.471974,9329.086,128
140,1779711374274209074,1779711374240058590,-34.150484,2290.948,128
141,1779711374276885887,1779711374242077402,-34.808485,1018.812,128
142,1779711374279009966,1779711374243724588,-35.285378,647.186,128
143,1779711374280668085,1779711374245542993,-35.125092,818.405,128
144,1779711374282281693,1779711374246892476,-35.389217,349.483,128
145,1779711374283750804,1779711374248516339,-35.234465,623.863,128
146,1779711374285323654,1779711374251729325,-33.594329,2212.986,128
147,1779711374286851435,1779711374251993215,-34.85822,-736.11,128
148,1779711374288800933,1779711374253680560,-35.120373,687.345,128
149,1779711374290506937,1779711374255275716,-35.231221,595.156,128
150,1779711374292108095,1779711374256774338,-35.333757,498.622,128
151,1779711374293736779,1779711374258410126,-35.326653,635.788,128
152,1779711374295228422,1779711374260030753,-35.197669,620.627,128
153,1779711374296887037,1779711374261663641,-35.223396,632.888,128
154,1779711374298479126,1779711374263388165,-35.090961,724.524,128
155,1779711374300174467,1779711374264806026,-35.368441,417.861,128
156,1779711374301758868,1779711374266558492,-35.200376,752.466,128
157,1779711374303449896,1779711374268375556,-35.07434,817.064,128
158,1779711374305201794,1779711374269787741,-35.414053,412.185,128
159,1779711374306748223,1779711374271418169,-35.330054,630.428,128
160,1779711374308314840,1779711374273387385,-34.927455,969.216,128
161,1779711374310374716,1779711374275551240,-34.823476,1163.855,128
162,1779711374312179561,1779711374276943385,-35.236176,392.145,128
163,1779711374313823248,1779711374278610373,-35.212875,666.988,128
164,1779711374315596707,1779711374280283747,-35.31296,673.374,128
165,1779711374317296659,1779711374282354993,-34.941666,1071.246,128
166,1779711374319034990,1779711374283717053,-35.317937,362.06,128
167,1779711374320642190,1779711374285445876,-35.196314,728.823,128
168,1779711374322205459,1779711374287409786,-34.795673,963.91,128
169,1779711374324226931,1779711374289358935,-34.867996,949.149,128
170,1779711374326051213,1779711374291008170,-35.043043,649.235,128
171,1779711374327775170,1779711374292806715,-34.968455,798.545,128
172,1779711374329736927,1779711374294514639,-35.222288,707.924,128
173,1779711374331349695,1779711374296106798,-35.242897,592.159,128
174,1779711374332958356,1779711374298007214,-34.951142,900.416,128
175,1779711374334869469,1779711374299675935,-35.193534,668.721,128
176,1779711374336496410,1779711374301827474,-34.668936,1151.539,128
177,1779711374338623184,1779711374305612235,-33.010949,2784.761,128
178,1779711374342224335,1779711374307235202,-34.989133,622.967,128
179,1779711374343980916,1779711374308647764,-35.333152,412.562,128
180,1779711374345519125,1779711374310604243,-34.914882,956.479,128
181,1779711374347283734,1779711374312031580,-35.252154,427.337,128
182,1779711374348877329,1779711374313670377,-35.206952,638.797,128
183,1779711374350626290,1779711374316871191,-33.755099,2200.814,128
184,1779711374353733924,1779711374319137091,-34.596833,1265.9,128
185,1779711374355798029,1779711374321745300,-34.052729,1608.209,128
186,1779711374358251051,1779711374322875605,-35.375446,130.305,128
187,1779711374359709286,1779711374326902056,-32.80723,3026.451,128
188,1779711374363683634,1779711374328669540,-35.014094,767.484,128
189,1779711374365550130,1779711374330842939,-34.707191,1173.399,128
190,1779711374367506964,1779711374342093750,-25.413214,10250.811,128
191,1779711374378809670,1779711374343718889,-35.090781,625.139,128
192,1779711374380556816,1779711374345648805,-34.908011,929.916,128
193,1779711374382466287,1779711374347696844,-34.769443,1048.039,128
194,1779711374384467223,1779711374349706983,-34.76024,1010.139,128
195,1779711374386535243,1779711374352157234,-34.378009,1450.251,128
196,1779711374388673722,1779711374353832943,-34.840779,675.709,128
197,1779711374390625579,1779711374355724164,-34.901415,891.221,128
198,1779711374392579930,1779711374358008272,-34.571658,1284.108,128
199,1779711374394675016,1779711374359939879,-34.735137,931.607,128
200,1779711374396511332,1779711374361820521,-34.690811,880.642,128
201,1779711374398494087,1779711374363490373,-35.003714,669.852,128
202,1779711374400261237,1779711374365254865,-35.006372,764.492,128
203,1779711374402005718,1779711374367253016,-34.752702,998.151,128
204,1779711374403950446,1779711374369113685,-34.836761,860.669,128
205,1779711374405943736,1779711374371531898,-34.411838,1418.213,128
206,1779711374408260617,1779711374373639220,-34.621397,1107.322,128
207,1779711374410381164,1779711374375898345,-34.482819,1259.125,128
208,1779711374412656418,1779711374378033536,-34.622882,1135.191,128
209,1779711374414789364,1779711374380129388,-34.659976,1095.852,128
210,1779711374416963434,1779711374381497493,-35.465941,368.105,128
211,1779711374418245242,1779711374383443100,-34.802142,945.607,128
212,1779711374420181507,1779711374385348000,-34.833507,904.9,128
213,1779711374421943408,1779711374386950159,-34.993249,602.159,128
214,1779711374423709900,1779711374388753794,-34.956106,803.635,128
215,1779711374425443297,1779711374390422822,-35.020475,669.028,128
216,1779711374427166314,1779711374392358485,-34.807829,935.663,128
217,1779711374428865319,1779711374394011455,-34.853864,652.97,128
218,1779711374430801611,1779711374395659061,-35.14255,647.606,128
219,1779711374432421705,1779711374397391808,-35.029897,732.747,128
220,1779711374434128739,1779711374399239229,-34.88951,847.421,128
221,1779711374435898997,1779711374400735125,-35.163872,495.896,128
222,1779711374437516767,1779711374402665442,-34.851325,930.317,128
223,1779711374439296283,1779711374404340860,-34.955423,675.418,128
224,1779711374441093112,1779711374406277810,-34.815302,936.95,128
225,1779711374442941813,1779711374408342622,-34.599191,1064.812,128
226,1779711374445071109,1779711374410271925,-34.799184,929.303,128
227,1779711374447033659,1779711374412427666,-34.605993,1155.741,128
228,1779711374449068196,1779711374414317815,-34.750381,890.149,128
229,1779711374450902882,1779711374418589348,-32.313534,3271.533,128
230,1779711374453238290,1779711374418752583,-34.485707,-836.765,128
231,1779711374455504178,1779711374420782909,-34.721269,1030.326,128
232,1779711374457428756,1779711374423090883,-34.337873,1307.974,128
233,1779711374459491790,1779711374425121753,-34.370037,1030.87,128
234,1779711374461698516,1779711374426988496,-34.71002,866.743,128
235,1779711374463771747,1779711374428786134,-34.985613,797.638,128
236,1779711374465624042,1779711374430635023,-34.989019,848.889,128
237,1779711374467433921,1779711374432761051,-34.67287,1126.028,128
238,1779711374469391674,1779711374434501215,-34.890459,740.164,128
239,1779711374471261311,1779711374436473518,-34.787793,972.303,128
240,1779711374473341242,1779711374438236417,-35.104825,762.899,128
241,1779711374475039794,1779711374440545793,-34.494001,1309.376,128
242,1779711374477286861,1779711374442560997,-34.725864,1015.204,128
243,1779711374479357943,1779711374446617837,-32.740106,3056.84,128
244,1779711374481435040,1779711374446625237,-34.809803,-992.6,128
245,1779711374483410863,1779711374448462657,-34.948206,837.42,128
246,1779711374485179175,1779711374450272946,-34.906229,810.289,128
247,1779711374486972708,1779711374452125077,-34.847631,852.131,128
248,1779711374488863275,1779711374453799182,-35.064093,674.105,128
249,1779711374490604744,1779711374455977233,-34.627511,1178.051,128
250,1779711374492800559,1779711374457802039,-34.99852,824.806,128
251,1779711374494632331,1779711374459526239,-35.106092,724.2,128
252,1779711374496289282,1779711374461316603,-34.972679,790.364,128
253,1779711374498008759,1779711374463303678,-34.705081,987.075,128
254,1779711374499758519,1779711374464721354,-35.037165,417.676,128
255,1779711374501422388,1779711374466474178,-34.94821,752.824,128
256,1779711374503228934,1779711374468602322,-34.626612,1128.144,128
257,1779711374505312654,1779711374470589155,-34.723499,986.833,128
258,1779711374507257706,1779711374472526705,-34.731001,937.55,128
259,1779711374509322274,1779711374474702399,-34.619875,1175.694,128
260,1779711374511334689,1779711374476715784,-34.618905,1013.385,128
261,1779711374513449130,1779711374478290380,-35.15875,574.596,128
262,1779711374515020095,1779711374480879765,-34.14033,1589.385,128
263,1779711374517008720,1779711374482743770,-34.26495,864.005,128
264,1779711374519142966,1779711374484692507,-34.450459,948.737,128
265,1779711374521350972,1779711374486493285,-34.857687,800.778,128
266,1779711374523217710,1779711374488327741,-34.889969,834.456,128
267,1779711374525081959,1779711374490111149,-34.97081,783.408,128
268,1779711374526792066,1779711374491745662,-35.046404,634.513,128
269,1779711374528499333,1779711374493633716,-34.865617,888.054,128
270,1779711374530392081,1779711374495786078,-34.606003,1152.362,128
271,1779711374532168071,1779711374497839663,-34.328408,1053.585,128
272,1779711374534285116,1779711374499600545,-34.684571,760.882,128
273,1779711374535830127,1779711374501653392,-34.176735,1052.847,128
274,1779711374538100540,1779711374503089477,-35.011063,436.085,128
275,1779711374539867197,1779711374504811891,-35.055306,722.414,128
276,1779711374541610614,1779711374506745545,-34.865069,933.654,128
277,1779711374543390014,1779711374509098808,-34.291206,1353.263,128
278,1779711374545682505,1779711374511282103,-34.400402,1183.295,128
279,1779711374548088088,1779711374513900570,-34.187518,1618.467,128
280,1779711374550459872,1779711374515996735,-34.463137,1096.165,128
281,1779711374552675933,1779711374518298466,-34.377467,1301.731,128
282,1779711374555047156,1779711374520545656,-34.5015,1247.19,128
283,1779711374557254999,1779711374522803635,-34.451364,1257.979,128
284,1779711374559529415,1779711374524892510,-34.636905,1088.875,128
285,1779711374561635928,1779711374526903931,-34.731997,1011.421,128
286,1779711374563530150,1779711374529354594,-34.175556,1450.663,128
287,1779711374566009162,1779711374531863536,-34.145626,1508.942,128
288,1779711374568560659,1779711374534025295,-34.535364,1161.759,128
289,1779711374570760431,1779711374535865290,-34.895141,839.995,128
290,1779711374572672573,1779711374538021096,-34.651477,1155.806,128
291,1779711374575249452,1779711374541309034,-33.940418,2287.938,128
292,1779711374577958678,1779711374543414173,-34.544505,1105.139,128
293,1779711374580223044,1779711374545836476,-34.386568,1422.303,128
294,1779711374582526404,1779711374547745470,-34.780934,908.994,128
295,1779711374584473448,1779711374549475340,-34.998108,729.87,128
296,1779711374586316639,1779711374551568262,-34.748377,1092.922,128
297,1779711374588395917,1779711374553357525,-35.038392,789.263,128
298,1779711374590044898,1779711374555038520,-35.006378,680.995,128
299,1779711374591849593,1779711374557302535,-34.547058,1264.015,128
300,1779711374593944412,1779711374559638214,-34.306198,1335.679,128
301,1779711374596461609,1779711374561952154,-34.509455,1313.94,128
302,1779711374598787090,1779711374564037898,-34.749192,1085.744,128
303,1779711374600809335,1779711374566025869,-34.783466,987.971,128
304,1779711374602797489,1779711374567942891,-34.854598,917.022,128
305,1779711374604769464,1779711374570254257,-34.515207,1311.366,128
306,1779711374607008381,1779711374572427523,-34.580858,1173.266,128
307,1779711374609217186,1779711374574331181,-34.886005,903.658,128
308,1779711374611091890,1779711374576229854,-34.862036,898.673,128
309,1779711374612931899,1779711374578141136,-34.790763,911.282,128
310,1779711374614906589,1779711374579844275,-35.062314,703.139,128
311,1779711374616655959,1779711374581612769,-35.04319,768.494,128
312,1779711374618351793,1779711374583778317,-34.573476,1165.548,128
313,1779711374620613087,1779711374585849051,-34.764036,1070.734,128
314,1779711374622607131,1779711374587576137,-35.030994,727.086,128
315,1779711374624311372,1779711374588988139,-35.323233,412.002,128
316,1779711374625636008,1779711374591053184,-34.582824,1065.045,128
317,1779711374627804491,1779711374593043387,-34.761104,990.203,128
318,1779711374629786296,1779711374594558653,-35.227643,515.266,128
319,1779711374631344481,1779711374599423377,-31.921104,3864.724,128
320,1779711374636281296,1779711374601042052,-35.239244,618.675,128
321,1779711374637863975,1779711374602560993,-35.302982,518.941,128
322,1779711374639377062,1779711374604544237,-34.832825,983.244,128
323,1779711374641266427,1779711374606086381,-35.180046,542.144,128
324,1779711374642903201,1779711374609259148,-33.644053,2172.767,128
325,1779711374644442920,1779711374609266846,-35.176074,-992.302,128
326,1779711374645938683,1779711374610959370,-34.979313,692.524,128
327,1779711374647643936,1779711374612571523,-35.072413,612.153,128
328,1779711374649329674,1779711374615399001,-33.930673,1827.478,128
329,1779711374651899769,1779711374617070929,-34.82884,671.928,128
330,1779711374653951458,1779711374619833921,-34.117537,1762.992,128
331,1779711374656595721,1779711374621958583,-34.637138,1124.662,128
332,1779711374658728456,1779711374623608684,-35.119772,650.101,128
333,1779711374660377152,1779711374625758195,-34.618957,1149.511,128
334,1779711374662630247,1779711374628053344,-34.576903,1295.149,128
335,1779711374664858834,1779711374630551477,-34.307357,1498.133,128
336,1779711374666850485,1779711374632635799,-34.214686,1084.322,128
337,1779711374669300070,1779711374634335455,-34.964615,699.656,128
338,1779711374670988292,1779711374635851993,-35.136299,516.538,128
339,1779711374672729202,1779711374637477911,-35.251291,625.918,128
340,1779711374674228915,1779711374639753495,-34.47542,1275.584,128
341,1779711374676366090,1779711374641390303,-34.975787,636.808,128
342,1779711374677915084,1779711374642603108,-35.311976,212.805,128
343,1779711374679391309,1779711374644314309,-35.077,711.201,128
344,1779711374681050675,1779711374645769404,-35.281271,455.095,128
345,1779711374682553313,1779711374647594055,-34.959258,824.651,128
346,1779711374684335427,1779711374649506269,-34.829158,912.214,128
347,1779711374686257092,1779711374651145921,-35.111171,639.652,128
348,1779711374687819924,1779711374653437284,-34.38264,1291.363,128
349,1779711374690264143,1779711374655465859,-34.798284,1028.575,128
350,1779711374692293467,1779711374657461794,-34.831673,995.935,128
351,1779711374694273816,1779711374659538181,-34.735635,1076.387,128
352,1779711374696282226,1779711374662332580,-33.949646,1794.399,128
353,1779711374698945718,1779711374666123081,-32.822637,2790.501,128
354,1779711374702793483,1779711374671314106,-31.479377,4191.025,128
355,1779711374708090846,1779711374673439795,-34.651051,1125.689,128
356,1779711374710338107,1779711374675658181,-34.679926,1218.386,128
357,1779711374712475626,1779711374677837592,-34.638034,1179.411,128
358,1779711374714644457,1779711374679795975,-34.848482,958.383,128
359,1779711374716618646,1779711374681670297,-34.948349,874.322,128
360,1779711374718413849,1779711374683516050,-34.897799,845.753,128
361,1779711374720191160,1779711374685452266,-34.738894,936.216,128
362,1779711374722298696,1779711374687553104,-34.745592,1100.838,128
363,1779711374724324120,1779711374689435467,-34.888653,882.363,128
364,1779711374726214227,1779711374691625476,-34.588751,1190.009,128
365,1779711374728337501,1779711374695386327,-32.951174,2760.851,128
366,1779711374730183300,1779711374695469436,-34.713864,-916.891,128
367,1779711374732327538,1779711374697393046,-34.934492,923.61,128
368,1779711374734097747,1779711374699267455,-34.830292,874.409,128
369,1779711374736018415,1779711374701270590,-34.747825,1003.135,128
370,1779711374737957563,1779711374703235482,-34.722081,964.892,128
371,1779711374739859626,1779711374705081529,-34.778097,846.047,128
372,1779711374741773389,1779711374707037067,-34.736322,955.538,128
373,1779711374743918996,1779711374709037714,-34.881282,1000.647,128
374,1779711374745783888,1779711374711258129,-34.525759,1220.415,128
375,1779711374747846738,1779711374713394484,-34.452254,1136.355,128
376,1779711374750101775,1779711374714534632,-35.567143,140.148,128
377,1779711374751268934,1779711374726637671,-24.631263,11103.039,128
378,1779711374763304703,1779711374729404160,-33.900543,1766.489,128
379,1779711374766163708,1779711374731313492,-34.850216,909.332,128
380,1779711374768014591,1779711374733548605,-34.465986,1235.113,128
381,1779711374770304427,1779711374736217861,-34.086566,1669.256,128
382,1779711374772957002,1779711374737996123,-34.960879,778.262,128
383,1779711374774841048,1779711374739413990,-35.427058,417.867,128
384,1779711374776260186,1779711374742858965,-33.401221,2444.975,128
385,1779711374779588416,1779711374744840416,-34.748,981.451,128
386,1779711374781543101,1779711374746658282,-34.884819,817.866,128
387,1779711374783458976,1779711374750281970,-33.177006,2623.688,128
388,1779711374787057284,1779711374752284323,-34.772961,1002.353,128
389,1779711374788908992,1779711374753800668,-35.108324,516.345,128
390,1779711374790512868,1779711374755324417,-35.188451,523.749,128
391,1779711374792089693,1779711374757001461,-35.088232,677.044,128
392,1779711374793813957,1779711374758914130,-34.899827,912.669,128
393,1779711374795748842,1779711374761043991,-34.704851,1129.861,128
394,1779711374797677280,1779711374762995092,-34.682188,951.101,128
395,1779711374799535571,1779711374764533337,-35.002234,538.245,128
396,1779711374801198272,1779711374766246692,-34.95158,713.355,128
397,1779711374802944788,1779711374768075714,-34.869074,829.022,128
398,1779711374804811481,1779711374770268662,-34.542819,1192.948,128
399,1779711374806852050,1779711374771852247,-34.999803,583.585,128
400,1779711374808627275,1779711374775596976,-33.030299,2744.729,128
401,1779711374811887788,1779711374789233591,-22.654197,12636.615,128
402,1779711374825880171,1779711374791363907,-34.516264,1130.316,128
403,1779711374828174895,1779711374793477046,-34.697849,1113.139,128
404,1779711374830377912,1779711374796048214,-34.329698,1571.168,128
405,1779711374832804951,1779711374798417927,-34.387024,1369.713,128
406,1779711374835120310,1779711374799927681,-35.192629,509.754,128
407,1779711374836795301,1779711374802343942,-34.451359,1416.261,128
408,1779711374839052644,1779711374805460040,-33.592604,2116.098,128
409,1779711374842044698,1779711374808418288,-33.62641,1958.248,128
410,1779711374845105151,1779711374810741142,-34.364009,1322.854,128
411,1779711374847651495,1779711374813807563,-33.843932,2066.421,128
412,1779711374850717325,1779711374821561465,-29.15586,6753.902,128
413,1779711374858280119,1779711374824269164,-34.010955,1707.699,128
414,1779711374861065497,1779711374827300667,-33.76483,2031.503,128
415,1779711374863961558,1779711374829784760,-34.176798,1484.093,128
416,1779711374866523217,1779711374831932837,-34.59038,1148.077,128
417,1779711374868800778,1779711374834566574,-34.234204,1633.737,128
418,1779711374871316824,1779711374836987969,-34.328855,1421.395,128
419,1779711374873824290,1779711374839627994,-34.196296,1640.025,128
420,1779711374876391567,1779711374841770128,-34.621439,1142.134,128
421,1779711374878676338,1779711374845536395,-33.139943,2766.267,128
422,1779711374882278074,1779711374847979685,-34.298389,1443.29,128
423,1779711374884731631,1779711374850278202,-34.453429,1298.517,128
424,1779711374886974696,1779711374852531633,-34.443063,1253.431,128
425,1779711374889344854,1779711374854582045,-34.762809,1050.412,128
426,1779711374891343124,1779711374856989304,-34.35382,1407.259,128
427,1779711374893526443,1779711374859646153,-33.88029,1656.849,128
428,1779711374896367554,1779711374862040616,-34.326938,1394.463,128
429,1779711374898751705,1779711374864390179,-34.361526,1349.563,128
430,1779711374901192421,1779711374867078058,-34.114363,1687.879,128
431,1779711375762426167,1779711375747873839,-14.552328,879795.781,128
432,1779711375784847919,1779711375765593751,-19.254168,16719.912,128
433,1779711375802317163,1779711375771101754,-31.215409,4508.003,128
434,1779711375807868823,1779711375774040178,-33.828645,1938.424,128
435,1779711375810807256,1779711375775812994,-34.994262,772.816,128
436,1779711375812590733,1779711375777536063,-35.05467,723.069,128
437,1779711375814283726,1779711375779533212,-34.750514,997.149,128
438,1779711375816344802,1779711375781671386,-34.673416,1138.174,128
439,1779711375818424261,1779711375783373368,-35.050893,701.982,128
440,1779711375820188979,1779711375785538343,-34.650636,1164.975,128
441,1779711375822367277,1779711375787716066,-34.651211,1177.723,128
442,1779711375824558429,1779711375791943374,-32.615055,3227.308,128
443,1779711375828760400,1779711375794945221,-33.815179,2001.847,128
444,1779711375831731569,1779711375797079774,-34.651795,1134.553,128
445,1779711375833787276,1779711375798975026,-34.81225,895.252,128
446,1779711375835826367,1779711375801422061,-34.404306,1447.035,128
447,1779711375838121143,1779711375803127103,-34.99404,705.042,128
448,1779711375839876665,1779711375805051314,-34.825351,924.211,128
449,1779711375841819787,1779711375807249065,-34.570722,1197.751,128
450,1779711375843967480,1779711375809356814,-34.610666,1107.749,128
451,1779711375846022839,1779711375811086681,-34.936158,729.867,128
452,1779711375847794802,1779711375813250815,-34.543987,1164.134,128
453,1779711375849930436,1779711375814972670,-34.957766,721.855,128
454,1779711375851792863,1779711375816912639,-34.880224,939.969,128
455,1779711375853659578,1779711375818712222,-34.947356,799.583,128
456,1779711375855435271,1779711375820797986,-34.637285,1085.764,128
