seq,send_ns,recv_ns,latency_ms,jitter_us,pkt_size
90,1779711259785950440,1779711259750102456,-35.847984,22.292,128
91,1779711259786974448,1779711259751395795,-35.578653,293.339,128
92,1779711259788082051,1779711259752412914,-35.669137,17.119,128
93,1779711259789154237,1779711259753431768,-35.722469,18.854,128
94,1779711259790194216,1779711259754370567,-35.823649,-61.201,128
95,1779711259791220853,1779711259755367094,-35.853759,-3.473,128
96,1779711259792198229,1779711259756341812,-35.856417,-25.282,128
97,1779711259793212612,1779711259757372159,-35.840453,30.347,128
98,1779711259794208102,1779711259758429861,-35.778241,57.702,128
99,1779711259795299137,1779711259759813557,-35.48558,383.696,128
100,1779711259796378174,1779711259760586013,-35.792161,-227.544,128
101,1779711259797452239,1779711259761698307,-35.753932,112.294,128
102,1779711259798475740,1779711259762636264,-35.839476,-62.043,128
103,1779711259799507675,1779711259763834096,-35.673579,197.832,128
104,1779711259800569281,1779711259764757388,-35.811893,-76.708,128
105,1779711259801599174,1779711259765764619,-35.834555,7.231,128
106,1779711259802626839,1779711259766806187,-35.820652,41.568,128
107,1779711259803651063,1779711259767832250,-35.818813,26.063,128
108,1779711259804707350,1779711259768982979,-35.724371,150.729,128
109,1779711259805743021,1779711259900532603,94.789582,130549.624,128
110,1779711259939334995,1779711259904592596,-34.742399,3059.993,128
111,1779711259941413992,1779711259905602231,-35.811761,9.635,128
112,1779711259942436904,1779711259906595046,-35.841858,-7.185,128
113,1779711259943461074,1779711259907637855,-35.823219,42.809,128
114,1779711259944502421,1779711259908639789,-35.862632,1.934,128
115,1779711259945469515,1779711259909626055,-35.84346,-13.734,128
116,1779711259946451511,1779711259910616756,-35.834755,-9.299,128
117,1779711259947468503,1779711259912142160,-35.326343,525.404,128
118,1779711259948350601,1779711259912265399,-36.085202,-876.761,128
119,1779711259949165522,1779711259913083119,-36.082403,-182.28,128
120,1779711259949957476,1779711259914018298,-35.939178,-64.821,128
121,1779711259950825658,1779711259914743216,-36.082442,-275.082,128
122,1779711259951614813,1779711259916144198,-35.470615,400.982,128
123,1779711259952512348,1779711259916695760,-35.816588,-448.438,128
124,1779711259953288812,1779711259917481364,-35.807448,-214.396,128
125,1779711259954063017,1779711259918290826,-35.772191,-190.538,128
126,1779711259954853012,1779711259919266555,-35.586457,-24.271,128
127,1779711259955658227,1779711259919666635,-35.991592,-599.92,128
128,1779711259956465943,1779711259920400278,-36.065665,-266.357,128
129,1779711259957251798,1779711259921286418,-35.96538,-113.86,128
130,1779711259958040070,1779711259921943593,-36.096477,-342.825,128
131,1779711259958846218,1779711259922829031,-36.017187,-114.562,128
132,1779711259959637103,1779711259923663366,-35.973737,-165.665,128
133,1779711259960454148,1779711259924453869,-36.000279,-209.497,128
134,1779711259961289202,1779711259925208941,-36.080261,-244.928,128
135,1779711259962077292,1779711259925977619,-36.099673,-231.322,128
136,1779711259962874560,1779711259926787196,-36.087364,-190.423,128
137,1779711259963646604,1779711259927586148,-36.060456,-201.048,128
138,1779711259964443492,1779711259928369005,-36.074487,-217.143,128
139,1779711259965287935,1779711259929212765,-36.07517,-156.24,128
140,1779711259966084748,1779711259929948456,-36.136292,-264.309,128
141,1779711259966847810,1779711259930809556,-36.038254,-138.9,128
142,1779711259967618302,1779711259931642398,-35.975904,-167.158,128
143,1779711259968413137,1779711259932363294,-36.049843,-279.104,128
144,1779711259969228070,1779711259933083263,-36.144807,-280.031,128
145,1779711259970023660,1779711259933960388,-36.063272,-122.875,128
146,1779711259970813461,1779711259934816550,-35.996911,-143.838,128
147,1779711259971637060,1779711259935596660,-36.0404,-219.89,128
148,1779711259972430563,1779711259936344456,-36.086107,-252.204,128
149,1779711259973211183,1779711259937042030,-36.169153,-302.426,128
150,1779711259973981805,1779711259937905527,-36.076278,-136.503,128
151,1779711259974756884,1779711259938660274,-36.09661,-245.253,128
152,1779711259975527383,1779711259939584507,-35.942876,-75.767,128
153,1779711259976314918,1779711259940337562,-35.977356,-246.945,128
154,1779711259977198976,1779711259941115694,-36.083282,-221.868,128
155,1779711259978023042,1779711259941960965,-36.062077,-154.729,128
156,1779711259978816222,1779711259942749633,-36.066589,-211.332,128
157,1779711259979617189,1779711259943686158,-35.931031,-63.475,128
158,1779711259980464328,1779711259944489789,-35.974539,-196.369,128
159,1779711259981294753,1779711259945251150,-36.043603,-238.639,128
160,1779711259982117601,1779711259946042280,-36.075321,-208.87,128
161,1779711259982961432,1779711259946908419,-36.053013,-133.861,128
162,1779711259983768606,1779711259947818750,-35.949856,-89.669,128
163,1779711259984583675,1779711259948536073,-36.047602,-282.677,128
164,1779711259985398029,1779711259949576955,-35.821074,40.882,128
165,1779711259986188926,1779711259950150126,-36.0388,-426.829,128
166,1779711259987001835,1779711259950858754,-36.143081,-291.372,128
167,1779711259987793004,1779711259951859948,-35.933056,1.194,128
168,1779711259988576693,1779711259952578367,-35.998326,-281.581,128
169,1779711259989421270,1779711259953348230,-36.07304,-230.137,128
170,1779711259990263386,1779711259954155242,-36.108144,-192.988,128
171,1779711259991032016,1779711259954946263,-36.085753,-208.979,128
172,1779711259991812416,1779711259955744665,-36.067751,-201.598,128
173,1779711259992566473,1779711259956474775,-36.091698,-269.89,128
174,1779711259993340610,1779711259957320949,-36.019661,-153.826,128
175,1779711259994132406,1779711259958004014,-36.128392,-316.935,128
176,1779711259994910867,1779711259958807776,-36.103091,-196.238,128
177,1779711259995678174,1779711259959569975,-36.108199,-237.801,128
178,1779711259996469117,1779711259960371738,-36.097379,-198.237,128
179,1779711259997242232,1779711259961133177,-36.109055,-238.561,128
180,1779711259998007713,1779711259961961989,-36.045724,-171.188,128
181,1779711259998833889,1779711259962712612,-36.121277,-249.377,128
182,1779711259999630768,1779711259963654258,-35.97651,-58.354,128
183,1779711260000420032,1779711259964346699,-36.073333,-307.559,128
184,1779711260001195047,1779711259965032190,-36.162857,-314.509,128
185,1779711260001977941,1779711259965960797,-36.017144,-71.393,128
186,1779711260002825675,1779711259966736889,-36.088786,-223.908,128
187,1779711260003596374,1779711259967534629,-36.061745,-202.26,128
188,1779711260004384929,1779711259968345516,-36.039413,-189.113,128
189,1779711260005163053,1779711259969080439,-36.082614,-265.077,128
190,1779711260005986109,1779711259970103723,-35.882386,23.284,128
191,1779711260006911248,1779711259970971573,-35.939675,-132.15,128
192,1779711260007827609,1779711259971839473,-35.988136,-132.1,128
193,1779711260008654571,1779711259972722303,-35.932268,-117.17,128
194,1779711260009533182,1779711259973543314,-35.989868,-178.989,128
195,1779711260010386557,1779711259974368203,-36.018354,-175.111,128
196,1779711260011215049,1779711259975072329,-36.14272,-295.874,128
197,1779711260012010150,1779711259975968452,-36.041698,-103.877,128
198,1779711260012830118,1779711259976740398,-36.08972,-228.054,128
199,1779711260013612159,1779711259977775840,-35.836319,35.442,128
200,1779711260014416671,1779711259978514921,-35.90175,-260.919,128
201,1779711260015358535,1779711259979370054,-35.988481,-144.867,128
202,1779711260016176193,1779711259980225126,-35.951067,-144.928,128
203,1779711260016959722,1779711259980818505,-36.141217,-406.621,128
204,1779711260017743740,1779711259981755336,-35.988404,-63.169,128
205,1779711260018584661,1779711259982506985,-36.077676,-248.351,128
206,1779711260019369055,1779711259983241473,-36.127582,-265.512,128
207,1779711260020138530,1779711259984133681,-36.004849,-107.792,128
208,1779711260020936984,1779711259984834215,-36.102769,-299.466,128
209,1779711260021745830,1779711259985941138,-35.804692,106.923,128
210,1779711260022645334,1779711259986752069,-35.893265,-189.069,128
211,1779711260023532988,1779711259987470288,-36.0627,-281.781,128
212,1779711260024370693,1779711259988328083,-36.04261,-142.205,128
213,1779711260025190747,1779711259989085049,-36.105698,-243.034,128
214,1779711260026010965,1779711259989979752,-36.031213,-105.297,128
215,1779711260026819861,1779711259990587210,-36.232651,-392.542,128
216,1779711260027523039,1779711259991656638,-35.866401,69.428,128
217,1779711260028520818,1779711259992482452,-36.038366,-174.186,128
218,1779711260029355699,1779711259993133795,-36.221904,-348.657,128
219,1779711260030059379,1779711259993995084,-36.064295,-138.711,128
220,1779711260030912786,1779711259994972513,-35.940273,-22.571,128
221,1779711260031838457,1779711259995685171,-36.153286,-287.342,128
222,1779711260032551644,1779711259996617653,-35.933991,-67.518,128
223,1779711260033387242,1779711260024880912,-8.50633,27263.259,128
224,1779711260061956299,1779711260026975234,-34.981065,1094.322,128
225,1779711260063742496,1779711260028623425,-35.119071,648.191,128
226,1779711260065367420,1779711260030633688,-34.733732,1010.263,128
227,1779711260066942476,1779711260031745804,-35.196672,112.116,128
228,1779711260068441416,1779711260033354894,-35.086522,609.09,128
229,1779711260070123710,1779711260034979260,-35.14445,624.366,128
230,1779711260071797147,1779711260036406533,-35.390614,427.273,128
231,1779711260073192332,1779711260038348173,-34.844159,941.64,128
232,1779711260075033159,1779711260249405160,174.372001,210056.987,128
233,1779711260285986372,1779711260270408172,-15.5782,20003.012,128
234,1779711260297284681,1779711260276255178,-21.029503,4847.006,128
235,1779711260311851513,1779711260279223895,-32.627618,1968.717,128
236,1779711260315832922,1779711260282515614,-33.317308,2291.719,128
237,1779711260319242259,1779711260397235028,77.992769,113719.414,128
238,1779711260435341632,1779711260413121563,-22.220069,14886.535,128
239,1779711260449992876,1779711260414601051,-35.391825,479.488,128
240,1779711260451363161,1779711260416011187,-35.351974,410.136,128
241,1779711260452896345,1779711260417661393,-35.234952,650.206,128
242,1779711260454573283,1779711260419655128,-34.918155,993.735,128
243,1779711260456460987,1779711260421118504,-35.342483,463.376,128
244,1779711260457927407,1779711260423187066,-34.740341,1068.562,128
245,1779711260460073878,1779711260424977542,-35.096336,790.476,128
246,1779711260461787932,1779711260426763833,-35.024099,786.291,128
247,1779711260463661490,1779711260428411999,-35.249491,648.166,128
248,1779711260465305904,1779711260430561595,-34.744309,1149.596,128
249,1779711260467384129,1779711260432829015,-34.555114,1267.42,128
250,1779711260469462126,1779711260434346129,-35.115997,517.114,128
251,1779711260471174718,1779711260436284279,-34.890439,938.15,128
252,1779711260473080310,1779711260437609815,-35.470495,325.536,128
253,1779711260474468786,1779711260438431001,-36.037785,-178.814,128
254,1779711260475300066,1779711260440500827,-34.799239,1069.826,128
255,1779711260477297093,1779711260442543308,-34.753785,1042.481,128
256,1779711260479338061,1779711260444212216,-35.125845,668.908,128
257,1779711260481094590,1779711260446215032,-34.879558,1002.816,128
258,1779711260482991138,1779711260446939301,-36.051837,-275.731,128
259,1779711260483872586,1779711260447837792,-36.034794,-101.509,128
260,1779711260484699668,1779711260448612750,-36.086918,-225.042,128
261,1779711260485483602,1779711260450220068,-35.263534,607.318,128
262,1779711260487025126,1779711260451102415,-35.922711,-117.653,128
263,1779711260487982535,1779711260452309080,-35.673455,206.665,128
264,1779711260488891092,1779711260452886729,-36.004363,-422.351,128
265,1779711260489729080,1779711260453760660,-35.96842,-126.069,128
266,1779711260490542989,1779711260454527596,-36.015393,-233.064,128
267,1779711260491370477,1779711260455332741,-36.037736,-194.855,128
268,1779711260492188037,1779711260456150372,-36.037665,-182.369,128
269,1779711260493002900,1779711260457001030,-36.00187,-149.342,128
270,1779711260493833262,1779711260457820596,-36.012666,-180.434,128
271,1779711260494661754,1779711260458624574,-36.03718,-196.022,128
272,1779711260495476421,1779711260459451149,-36.025272,-173.425,128
273,1779711260496296119,1779711260460330171,-35.965948,-120.978,128
274,1779711260497116029,1779711260460986035,-36.129994,-344.136,128
275,1779711260497927484,1779711260461979284,-35.9482,-6.751,128
276,1779711260498737314,1779711260462726079,-36.011235,-253.205,128
277,1779711260499559049,1779711260463763808,-35.795241,37.729,128
278,1779711260500354978,1779711260464423385,-35.931593,-340.423,128
279,1779711260501260378,1779711260465322225,-35.938153,-101.16,128
280,1779711260502163625,1779711260465979471,-36.184154,-342.754,128
281,1779711260502914410,1779711260466887320,-36.02709,-92.151,128
282,1779711260503803477,1779711260467958748,-35.844729,71.428,128
283,1779711260504699185,1779711260468690207,-36.008978,-268.541,128
284,1779711260505514899,1779711260469504918,-36.009981,-185.289,128
285,1779711260506343130,1779711260470315729,-36.027401,-189.189,128
286,1779711260507159660,1779711260470971143,-36.188517,-344.586,128
287,1779711260507838176,1779711260471845602,-35.992574,-125.541,128
288,1779711260508666216,1779711260472735250,-35.930966,-110.352,128
289,1779711260509531261,1779711260473355956,-36.175305,-379.294,128
290,1779711260510193760,1779711260474089518,-36.104242,-266.438,128
291,1779711260511016395,1779711260474967359,-36.049036,-122.159,128
292,1779711260511822884,1779711260475704685,-36.118199,-262.674,128
293,1779711260512524381,1779711260476401537,-36.122844,-303.148,128
294,1779711260513327031,1779711260477273805,-36.053226,-127.732,128
295,1779711260514140198,1779711260478067506,-36.072692,-206.299,128
296,1779711260514996283,1779711260478937502,-36.058781,-130.004,128
297,1779711260515798976,1779711260479769655,-36.029321,-167.847,128
298,1779711260516627304,1779711260480578503,-36.048801,-191.152,128
299,1779711260517426853,1779711260481331130,-36.095723,-247.373,128
300,1779711260518235868,1779711260482265567,-35.970301,-65.563,128
301,1779711260519077741,1779711260482986208,-36.091533,-279.359,128
302,1779711260519892808,1779711260483820812,-36.071996,-165.396,128
303,1779711260520677695,1779711260484579300,-36.098395,-241.512,128
304,1779711260521445654,1779711260485387235,-36.058419,-192.065,128
305,1779711260522235336,1779711260486077819,-36.157517,-309.416,128
306,1779711260523006885,1779711260486897294,-36.109591,-180.525,128
307,1779711260523764547,1779711260487775308,-35.989239,-121.986,128
308,1779711260524579309,1779711260488530226,-36.049083,-245.082,128
309,1779711260525385758,1779711260489127053,-36.258705,-403.173,128
310,1779711260526064343,1779711260490046642,-36.017701,-80.411,128
311,1779711260526897370,1779711260490864381,-36.032989,-182.261,128
312,1779711260527705964,1779711260491814521,-35.891443,-49.86,128
313,1779711260528593797,1779711260492625563,-35.968234,-188.958,128
314,1779711260529456110,1779711260493572723,-35.883387,-52.84,128
315,1779711260530351779,1779711260494309576,-36.042203,-263.147,128
316,1779711260531154831,1779711260495102717,-36.052114,-206.859,128
317,1779711260532041801,1779711260495896697,-36.145104,-206.02,128
318,1779711260532750964,1779711260496688727,-36.062237,-207.97,128
319,1779711260533555047,1779711260497483666,-36.071381,-205.061,128
320,1779711260534377120,1779711260498405277,-35.971843,-78.389,128
321,1779711260535254692,1779711260499294159,-35.960533,-111.118,128
322,1779711260536098004,1779711260499887398,-36.210606,-406.761,128
323,1779711260536816990,1779711260500650765,-36.166225,-236.633,128
324,1779711260537512599,1779711260501530249,-35.98235,-120.516,128
325,1779711260538363077,1779711260502365052,-35.998025,-165.197,128
326,1779711260539215983,1779711260503294611,-35.921372,-70.441,128
327,1779711260540125221,1779711260504047712,-36.077509,-246.899,128
328,1779711260540974419,1779711260504946841,-36.027578,-100.871,128
329,1779711260541810658,1779711260505769848,-36.04081,-176.993,128
330,1779711260542629927,1779711260506594235,-36.035692,-175.613,128
331,1779711260543448165,1779711260507384336,-36.063829,-209.899,128
332,1779711260544216219,1779711260508119129,-36.09709,-265.207,128
333,1779711260545026686,1779711260509017422,-36.009264,-101.707,128
334,1779711260545843788,1779711260509816316,-36.027472,-201.106,128
335,1779711260546689015,1779711260510666908,-36.022107,-149.408,128
336,1779711260547521357,1779711260511347106,-36.174251,-319.802,128
337,1779711260548199992,1779711260512219051,-35.980941,-128.055,128
338,1779711260549025939,1779711260512937662,-36.088277,-281.389,128
339,1779711260549848815,1779711260513759175,-36.08964,-178.487,128
340,1779711260550542228,1779711260514504891,-36.037337,-254.284,128
341,1779711260551355536,1779711260515110393,-36.245143,-394.498,128
342,1779711260552026459,1779711260516075579,-35.95088,-34.814,128
343,1779711260552819956,1779711260516816515,-36.003441,-259.064,128
344,1779711260553678711,1779711260517760808,-35.917903,-55.707,128
345,1779711260554477557,1779711260518487239,-35.990318,-273.569,128
346,1779711260555305627,1779711260519271325,-36.034302,-215.914,128
347,1779711260556077014,1779711260520002057,-36.074957,-269.268,128
348,1779711260556899508,1779711260520816167,-36.083341,-185.89,128
349,1779711260557663484,1779711260521620412,-36.043072,-195.755,128
350,1779711260558454042,1779711260522267434,-36.186608,-352.978,128
351,1779711260559111806,1779711260522961534,-36.150272,-305.9,128
352,1779711260559894253,1779711260523703433,-36.19082,-258.101,128
353,1779711260560558358,1779711260524519692,-36.038666,-183.741,128
354,1779711260561386185,1779711260525419445,-35.96674,-100.247,128
355,1779711260562266123,1779711260526134347,-36.131776,-285.098,128
356,1779711260563061006,1779711260526969647,-36.091359,-164.7,128
357,1779711260563832899,1779711260527815006,-36.017893,-154.641,128
358,1779711260564662058,1779711260718974821,154.312763,190159.815,128
359,1779711260756154251,1779711260722618701,-33.53555,2643.88,128
360,1779711260760938115,1779711260729695222,-31.242893,6076.521,128
361,1779711260766480779,1779711260733233358,-33.247421,2538.136,128
362,1779711260769861099,1779711260734820988,-35.040111,587.63,128
363,1779711260771683880,1779711260736701304,-34.982576,880.316,128
364,1779711260773488719,1779711260739794423,-33.694296,2093.119,128
365,1779711260776255398,1779711260741579671,-34.675727,785.248,128
366,1779711260778132649,1779711260743313332,-34.819317,733.661,128
367,1779711260779850357,1779711260745009708,-34.840649,696.376,128
368,1779711260781738532,1779711260747596136,-34.142396,1586.428,128
369,1779711260784289044,1779711260749855820,-34.433224,1259.684,128
370,1779711260786627208,1779711260751444153,-35.183055,588.333,128
371,1779711260788195405,1779711260753575427,-34.619978,1131.274,128
372,1779711260790242639,1779711260755444677,-34.797962,869.25,128
373,1779711260792164862,1779711260757525920,-34.638942,1081.243,128
374,1779711260794295047,1779711260759307285,-34.987762,781.365,128
375,1779711260796022295,1779711260760931215,-35.09108,623.93,128
376,1779711260797782294,1779711260763342517,-34.439777,1411.302,128
377,1779711260799672238,1779711260766214061,-33.458177,1871.544,128
378,1779711260803030798,1779711260767906815,-35.123983,692.754,128
379,1779711260804718783,1779711260769719993,-34.99879,813.178,128
380,1779711260806527544,1779711260771804081,-34.723463,1084.088,128
381,1779711260808641623,1779711260773703762,-34.937861,899.681,128
382,1779711260810481961,1779711260777221963,-33.259998,2518.201,128
383,1779711260812262838,1779711260777709782,-34.553056,-512.181,128
384,1779711260814788095,1779711260780204576,-34.583519,1494.794,128
385,1779711260816911076,1779711260785272097,-31.638979,4067.521,128
386,1779711260821838643,1779711260786535989,-35.302654,263.892,128
387,1779711260823268402,1779711260788184887,-35.083515,648.898,128
388,1779711260824903473,1779711260789726487,-35.176986,541.6,128
389,1779711260826473897,1779711260791303043,-35.170854,576.556,128
390,1779711260828025811,1779711260919415130,91.389319,127112.087,128
391,1779711260956032261,1779711260924043746,-31.988515,3628.616,128
392,1779711260960758502,1779711260927215805,-33.542697,2172.059,128
393,1779711260963184157,1779711260931439966,-31.744191,3224.161,128
394,1779711260967908681,1779711260934507285,-33.401396,2067.319,128
395,1779711260971405667,1779711260936828183,-34.577484,1320.898,128
396,1779711260973617075,1779711260938629749,-34.987326,801.566,128
397,1779711260975582803,1779711260940468521,-35.114282,838.772,128
398,1779711260977317155,1779711260942409345,-34.90781,940.824,128
399,1779711260979057665,1779711260944268764,-34.788901,859.419,128
400,1779711260980895396,1779711260946368902,-34.526494,1100.138,128
401,1779711260983214557,1779711260948070948,-35.143609,702.046,128
402,1779711260984922262,1779711260949698338,-35.223924,627.39,128
403,1779711260986459028,1779711260951745566,-34.713462,1047.228,128
404,1779711260988337607,1779711260954975578,-33.362029,2230.012,128
405,1779711260990311510,1779711260955432017,-34.879493,-543.561,128
406,1779711260992263417,1779711260957226242,-35.037175,794.225,128
407,1779711260993983080,1779711260959423165,-34.559915,1196.923,128
408,1779711260995903466,1779711260961325555,-34.577911,902.39,128
409,1779711260998125381,1779711260963728868,-34.396513,1403.313,128
410,1779711261000503086,1779711260965704842,-34.798244,975.974,128
411,1779711261002522747,1779711260968386082,-34.136665,1681.24,128
412,1779711261005143939,1779711260970289595,-34.854344,903.513,128
413,1779711261006996307,1779711260972263704,-34.732603,974.109,128
414,1779711261009002685,1779711260974079327,-34.923358,815.623,128
415,1779711261010946629,1779711260975791358,-35.155271,712.031,128
416,1779711261012649186,1779711260977551091,-35.098095,759.733,128
417,1779711261014402310,1779711260979393780,-35.00853,842.689,128
418,1779711261016137785,1779711260981071063,-35.066722,677.283,128
419,1779711261017754800,1779711260982124352,-35.630448,53.289,128
420,1779711261018936156,1779711260983744459,-35.191697,620.107,128
421,1779711261020592515,1779711260985461228,-35.131287,716.769,128
422,1779711261022170911,1779711260987441835,-34.729076,980.607,128
423,1779711261024081963,1779711260989755789,-34.326174,1313.954,128
424,1779711261026287799,1779711260991886596,-34.401203,1130.807,128
425,1779711261028479789,1779711260993379932,-35.099857,493.336,128
426,1779711261030051864,1779711260995072664,-34.9792,692.732,128
427,1779711261031872717,1779711260996795233,-35.077484,722.569,128
428,1779711261033624299,1779711260999517636,-34.106663,1722.403,128
429,1779711261036203028,1779711261001660425,-34.542603,1142.789,128
430,1779711261038373067,1779711261003707071,-34.665996,1046.646,128
431,1779711261040488691,1779711261005530650,-34.958041,823.579,128
432,1779711261042327941,1779711261007719578,-34.608363,1188.928,128
433,1779711261044475475,1779711261010675769,-33.799706,1956.191,128
434,1779711261047313067,1779711261015150856,-32.162211,3475.087,128
435,1779711261051825057,1779711261016726809,-35.098248,575.953,128
436,1779711261053465708,1779711261018668770,-34.796938,941.961,128
437,1779711261055333046,1779711261020352046,-34.981,683.276,128
438,1779711261057061761,1779711261022431286,-34.630475,1079.24,128
439,1779711261059072818,1779711261024347047,-34.725771,915.761,128
440,1779711261061126005,1779711261025794564,-35.331441,447.517,128
441,1779711261062442212,1779711261027638560,-34.803652,843.996,128
442,1779711261064282280,1779711261031070117,-33.212163,2431.557,128
443,1779711261067744927,1779711261033488977,-34.25595,1418.86,128
444,1779711261070010622,1779711261035242394,-34.768228,753.417,128
445,1779711261071882404,1779711261037404206,-34.478198,1161.812,128
446,1779711261074119056,1779711261039070969,-35.048087,666.763,128
447,1779711261075848842,1779711261040550152,-35.29869,479.183,128
448,1779711261077375570,1779711261042355219,-35.020351,805.067,128
449,1779711261079082443,1779711261045155098,-33.927345,1799.879,128
450,1779711261081683816,1779711261047526449,-34.157367,1371.351,128
451,1779711261084235855,1779711261048982116,-35.253739,455.667,128
452,1779711261085799177,1779711261050645632,-35.153545,663.516,128
453,1779711261087323284,1779711261052088091,-35.235193,442.459,128
