seq,send_ns,recv_ns,latency_ms,jitter_us,pkt_size
149,1000149000000,1000166298642,17.298643,1474.66,128
150,1000150000000,1000164877387,14.877387,210.75,128
151,1000151000000,1000172038881,21.038882,-1742.86,128
152,1000152000000,1000165694943,13.694943,51.8,128
153,1000153000000,1000173052922,20.052923,-167.12,128
154,1000154000000,1000170945535,16.945535,-2601.41,128
155,1000155000000,1000169280634,14.280634,-797.1,128
156,1000156000000,1000174179100,18.179101,-1776.0,128
157,1000157000000,1000177871862,20.871863,2508.66,128
158,1000158000000,1000173158963,15.158963,2282.26,128
159,1000159000000,1000180626409,21.62641,-332.97,128
160,1000160000000,1000179215086,19.215087,-1998.25,128
161,1000161000000,1000180401700,19.4017,-1114.56,128
162,1000162000000,1000180135532,18.135532,1369.14,128
163,1000163000000,1000178607784,15.607785,-1435.7,128
164,1000164000000,1000178512983,14.512983,1286.63,128
165,1000165000000,1000177485858,12.485859,270.35,128
166,1000166000000,1000177867215,11.867216,-57.76,128
167,1000167000000,1000186578036,19.578037,162.61,128
168,1000168000000,1000187825051,19.825051,-771.97,128
169,1000169000000,1000185011406,16.011407,2563.56,128
170,1000170000000,1000183425531,13.425531,806.42,128
171,1000171000000,1000190748553,19.748554,-2143.39,128
172,1000172000000,1000188835392,16.835393,1590.94,128
173,1000173000000,1000194693434,21.693435,1000.56,128
174,1000174000000,1000191528839,17.52884,-731.03,128
175,1000175000000,1000196019308,21.019309,557.48,128
176,1000176000000,1000191261454,15.261455,-1122.52,128
177,1000177000000,1000196682233,19.682233,-2545.64,128
178,1000178000000,1000190851466,12.851467,4207.97,128
179,1000179000000,1000195598596,16.598596,512.53,128
180,1000180000000,1000195023987,15.023988,-1129.45,128
181,1000181000000,1000193108842,12.108843,-474.03,128
182,1000182000000,1000201454434,19.454435,252.06,128
183,1000183000000,1000199231930,16.23193,1192.64,128
184,1000184000000,1000197080526,13.080527,2835.41,128
185,1000185000000,1000197404876,12.404876,1089.74,128
186,1000186000000,1000205121776,19.121776,-168.28,128
187,1000187000000,1000201219838,14.219839,601.52,128
188,1000188000000,1000202563746,14.563746,2571.79,128
189,1000189000000,1000203314865,14.314866,-2888.03,128
190,1000190000000,1000203315432,13.315433,-726.41,128
191,1000191000000,1000204675247,13.675248,-181.46,128
192,1000192000000,1000212455396,20.455396,1256.69,128
193,1000193000000,1000207739273,14.739273,724.36,128
194,1000194000000,1000208613346,14.613347,501.15,128
195,1000195000000,1000205542494,10.542494,-1725.92,128
196,1000196000000,1000214169619,18.169619,-2216.54,128
197,1000197000000,1000211996881,14.996882,224.99,128
198,1000198000000,1000213266307,15.266307,1067.76,128
199,1000199000000,1000214985145,15.985146,1201.16,128
200,1000200000000,1000217987100,17.9871,-2318.54,128
201,1000201000000,1000215437054,14.437054,-662.65,128
202,1000202000000,1000216542276,14.542277,1103.82,128
203,1000203000000,1000219594337,16.594337,-332.49,128
204,1000204000000,1000217747528,13.747528,1305.02,128
205,1000205000000,1000224982049,19.98205,-1751.16,128
206,1000206000000,1000226211546,20.211547,403.07,128
207,1000207000000,1000225394534,18.394535,3202.65,128
208,1000208000000,1000227020697,19.020698,1592.91,128
209,1000209000000,1000225688368,16.688369,-1253.18,128
210,1000210000000,1000228617827,18.617828,-16.09,128
211,1000211000000,1000226875437,15.875438,-1505.17,128
212,1000212000000,1000227398922,15.398923,-517.49,128
213,1000213000000,1000226397972,13.397973,-1416.04,128
214,1000214000000,1000228817681,14.817682,-1199.38,128
215,1000215000000,1000226810781,11.810782,441.52,128
216,1000216000000,1000234873389,18.87339,-2418.27,128
217,1000217000000,1000235098282,18.098283,-597.0,128
218,1000218000000,1000230965579,12.96558,1299.53,128
219,1000219000000,1000235712293,16.712293,-1000.22,128
220,1000220000000,1000234266533,14.266534,1890.75,128
221,1000221000000,1000239183357,18.183358,-3617.68,128
222,1000222000000,1000241088399,19.088399,-148.49,128
223,1000223000000,1000237312633,14.312634,457.17,128
224,1000224000000,1000239291565,15.291566,2464.07,128
225,1000225000000,1000244613820,19.61382,-1860.49,128
226,1000226000000,1000242077791,16.077791,-1358.36,128
227,1000227000000,1000241214176,14.214177,470.54,128
228,1000228000000,1000244622820,16.62282,-178.14,128
229,1000229000000,1000243082835,14.082835,-1435.85,128
230,1000230000000,1000249491272,19.491272,2038.49,128
231,1000231000000,1000248362583,17.362583,1621.79,128
232,1000232000000,1000245234585,13.234586,-719.39,128
233,1000233000000,1000246529823,13.529824,-828.82,128
234,1000234000000,1000252317498,18.317499,249.31,128
235,1000235000000,1000250978265,15.978265,-1199.02,128
236,1000236000000,1000252554540,16.55454,-927.82,128
237,1000237000000,1000255415269,18.415269,-764.68,128
238,1000238000000,1000257800554,19.800554,-1793.11,128
239,1000239000000,1000253432503,14.432504,451.05,128
240,1000240000000,1000254600451,14.600452,787.7,128
241,1000241000000,1000260662601,19.662602,845.49,128
242,1000242000000,1000255452916,13.452916,-4430.39,128
243,1000243000000,1000261513869,18.513869,1444.35,128
244,1000244000000,1000260922278,16.922279,1404.84,128
245,1000245000000,1000261767197,16.767198,-650.17,128
246,1000246000000,1000259323177,13.323177,257.34,128
247,1000247000000,1000262911581,15.911582,3411.64,128
248,1000248000000,1000267183673,19.183673,-304.56,128
249,1000249000000,1000266356744,17.356744,-151.76,128
250,1000250000000,1000264908114,14.908114,907.28,128
251,1000251000000,1000265026242,14.026243,-1614.71,128
252,1000252000000,1000268341173,16.341173,1339.76,128
253,1000253000000,1000268066517,15.066518,-943.54,128
254,1000254000000,1000267563890,13.56389,2394.27,128
255,1000255000000,1000271278668,16.278668,-729.66,128
256,1000256000000,1000271028190,15.02819,-2373.02,128
257,1000257000000,1000270349603,13.349603,517.31,128
258,1000258000000,1000269918609,11.918609,-695.3,128
259,1000259000000,1000274831185,15.831186,-1514.05,128
260,1000260000000,1000276508632,16.508632,1538.12,128
261,1000261000000,1000275396202,14.396202,75.15,128
262,1000262000000,1000277573066,15.573066,4396.69,128
263,1000263000000,1000280257612,17.257613,67.68,128
264,1000264000000,1000283086673,19.086674,430.39,128
265,1000265000000,1000280452534,15.452535,-1807.15,128
266,1000266000000,1000284345222,18.345223,663.03,128
267,1000267000000,1000280886497,13.886497,-1455.59,128
268,1000268000000,1000283131329,15.131329,1644.69,128
269,1000269000000,1000281926525,12.926526,1683.66,128
270,1000270000000,1000286656434,16.656435,1455.31,128
271,1000271000000,1000294558961,23.558962,-1283.1,128
272,1000272000000,1000290109862,18.109863,263.53,128
273,1000273000000,1000287937393,14.937394,610.41,128
274,1000274000000,1000293816321,19.816322,-833.92,128
275,1000275000000,1000296081879,21.081879,461.67,128
276,1000276000000,1000288834756,12.834756,1268.41,128
277,1000277000000,1000289737890,12.737891,2468.55,128
278,1000278000000,1000291504492,13.504493,-983.65,128
279,1000279000000,1000291095352,12.095353,1187.64,128
280,1000280000000,1000298338951,18.338951,-2138.38,128
281,1000281000000,1000292983444,11.983444,3049.74,128
282,1000282000000,1000299026708,17.026709,685.3,128
283,1000283000000,1000299026486,16.026486,-1657.75,128
284,1000284000000,1000302792997,18.792997,-1756.52,128
285,1000285000000,1000299253600,14.253601,-813.84,128
286,1000286000000,1000302981548,16.981549,708.82,128
287,1000287000000,1000304047257,17.047257,-1404.84,128
288,1000288000000,1000300523262,12.523262,251.95,128
289,1000289000000,1000308242863,19.242864,-2040.36,128
290,1000290000000,1000305572730,15.572731,1278.11,128
291,1000291000000,1000304419806,13.419807,870.15,128
292,1000292000000,1000306336128,14.336129,2213.1,128
293,1000293000000,1000310229685,17.229686,2958.82,128
294,1000294000000,1000310501691,16.501691,1364.63,128
295,1000295000000,1000311088684,16.088685,-1229.72,128
296,1000296000000,1000311238895,15.238896,-1196.72,128
297,1000297000000,1000314905834,17.905834,-1886.3,128
298,1000298000000,1000313031412,15.031412,1562.24,128
299,1000299000000,1000315481577,16.481577,742.7,128
300,1000300000000,1000310452174,10.452174,-441.27,128
301,1000301000000,1000316096264,15.096264,-674.16,128
302,1000302000000,1000321748611,19.748611,-1217.21,128
303,1000303000000,1000320839432,17.839433,82.58,128
304,1000304000000,1000317995219,13.99522,-1018.04,128
305,1000305000000,1000321655331,16.655331,1221.22,128
306,1000306000000,1000321033437,15.033437,-1056.67,128
307,1000307000000,1000323585082,16.585082,1271.98,128
308,1000308000000,1000324657535,16.657535,-1091.97,128
309,1000309000000,1000325237033,16.237034,1466.37,128
310,1000310000000,1000325078264,15.078265,644.81,128
311,1000311000000,1000323790487,12.790488,2661.32,128
312,1000312000000,1000331023476,19.023477,-281.64,128
313,1000313000000,1000326094986,13.094987,934.6,128
314,1000314000000,1000329305173,15.305174,1521.33,128
315,1000315000000,1000335296657,20.296658,-1796.02,128
316,1000316000000,1000331029117,15.029117,140.71,128
317,1000317000000,1000331177961,14.177961,-160.26,128
318,1000318000000,1000336852421,18.852421,-2943.21,128
319,1000319000000,1000332909542,13.909543,620.73,128
320,1000320000000,1000338427899,18.427899,-953.57,128
321,1000321000000,1000340324151,19.324151,1840.83,128
322,1000322000000,1000339542373,17.542374,1743.52,128
323,1000323000000,1000344247768,21.247768,-640.67,128
324,1000324000000,1000338165232,14.165232,511.16,128
325,1000325000000,1000337501031,12.501032,-742.91,128
326,1000326000000,1000340856560,14.856561,-754.65,128
327,1000327000000,1000344065892,17.065893,-515.18,128
328,1000328000000,1000343008773,15.008774,5.43,128
329,1000329000000,1000349383381,20.383381,-1013.88,128
330,1000330000000,1000351529870,21.529871,-2910.38,128
331,1000331000000,1000345654017,14.654017,2201.32,128
332,1000332000000,1000350520469,18.52047,-2158.07,128
333,1000333000000,1000347036844,14.036845,877.81,128
334,1000334000000,1000351257634,17.257635,-2930.49,128
335,1000335000000,1000353057231,18.057231,-1719.96,128
336,1000336000000,1000354527736,18.527737,-525.5,128
337,1000337000000,1000356396253,19.396253,-753.38,128
338,1000338000000,1000353383160,15.383161,566.39,128
339,1000339000000,1000353032577,14.032577,1363.94,128
340,1000340000000,1000352394930,12.394931,1905.48,128
341,1000341000000,1000356099655,15.099655,123.14,128
342,1000342000000,1000353484890,11.484891,-2882.96,128
343,1000343000000,1000357409746,14.409747,13.33,128
344,1000344000000,1000360464705,16.464706,-560.46,128
345,1000345000000,1000363201791,18.201791,-1110.34,128
346,1000346000000,1000364336480,18.33648,-220.11,128
347,1000347000000,1000369300910,22.300911,-1651.89,128
348,1000348000000,1000363669133,15.669133,-1234.49,128
349,1000349000000,1000367932065,18.932066,562.47,128
350,1000350000000,1000367625267,17.625267,-942.71,128
351,1000351000000,1000363398172,12.398172,-2628.3,128
352,1000352000000,1000367892280,15.89228,-1784.63,128
353,1000353000000,1000369220245,16.220246,-2093.81,128
354,1000354000000,1000370381953,16.381954,-463.36,128
355,1000355000000,1000372914186,17.914186,-2794.77,128
356,1000356000000,1000373984629,17.98463,1261.77,128
357,1000357000000,1000375277476,18.277477,2759.37,128
358,1000358000000,1000376138935,18.138935,-1904.4,128
359,1000359000000,1000377680778,18.680779,113.21,128
360,1000360000000,1000375564003,15.564004,2419.3,128
361,1000361000000,1000382711932,21.711932,-121.12,128
362,1000362000000,1000380365155,18.365155,-35.63,128
363,1000363000000,1000378075587,15.075588,-3332.12,128
364,1000364000000,1000376038426,12.038426,-960.0,128
365,1000365000000,1000384015953,19.015954,-1474.79,128
366,1000366000000,1000381050608,15.050608,57.56,128
367,1000367000000,1000381732766,14.732766,464.9,128
368,1000368000000,1000380958744,12.958745,-820.64,128
369,1000369000000,1000384097536,15.097537,-2043.14,128
370,1000370000000,1000383971844,13.971844,1454.53,128
371,1000371000000,1000388836303,17.836304,-1797.17,128
372,1000372000000,1000390145547,18.145547,-942.24,128
373,1000373000000,1000388786019,15.786019,349.06,128
374,1000374000000,1000395007321,21.007322,362.08,128
375,1000375000000,1000388306065,13.306065,5332.76,128
376,1000376000000,1000391541510,15.541511,1311.0,128
377,1000377000000,1000395181943,18.181944,1019.71,128
378,1000378000000,1000395392477,17.392477,1762.86,128
379,1000379000000,1000392815609,13.81561,584.48,128
380,1000380000000,1000398782750,18.78275,2509.79,128
381,1000381000000,1000399996885,18.996885,194.27,128
382,1000382000000,1000398209437,16.209437,915.91,128
383,1000383000000,1000396124679,13.12468,318.42,128
384,1000384000000,1000399879273,15.879273,-786.2,128
385,1000385000000,1000397173159,12.17316,-1005.2,128
386,1000386000000,1000403228065,17.228066,137.44,128
387,1000387000000,1000404929140,17.929141,1132.34,128
388,1000388000000,1000408403717,20.403717,71.72,128
389,1000389000000,1000404551218,15.551219,2263.76,128
390,1000390000000,1000405680448,15.680449,1680.22,128
391,1000391000000,1000407117052,16.117052,2246.1,128
392,1000392000000,1000409390121,17.390121,75.58,128
393,1000393000000,1000411887139,18.88714,-624.91,128
394,1000394000000,1000411699872,17.699872,1221.35,128
395,1000395000000,1000408802617,13.802618,-641.58,128
396,1000396000000,1000411478636,15.478636,71.33,128
397,1000397000000,1000411988298,14.988299,-1360.46,128
398,1000398000000,1000410276055,12.276055,-2034.54,128
399,1000399000000,1000412977884,13.977884,384.69,128
400,1000400000000,1000425676326,25.676327,-1005.03,128
401,1000401000000,1000418713744,17.713745,1827.3,128
402,1000402000000,1000418123642,16.123643,-558.28,128
403,1000403000000,1000418648703,15.648703,-2153.56,128
404,1000404000000,1000423953973,19.953973,-1977.93,128
405,1000405000000,1000418364621,13.364622,-316.54,128
406,1000406000000,1000424058665,18.058665,-1016.05,128
407,1000407000000,1000421363456,14.363456,-1847.29,128
408,1000408000000,1000427521231,19.521231,2296.66,128
409,1000409000000,1000427928368,18.928369,-2557.4,128
410,1000410000000,1000426628612,16.628613,-1662.95,128
411,1000411000000,1000425035776,14.035776,-377.89,128
412,1000412000000,1000429026470,17.026471,-519.76,128
413,1000413000000,1000435099228,22.099229,900.26,128
414,1000414000000,1000429340648,15.340649,-757.44,128
415,1000415000000,1000429684506,14.684507,26.35,128
416,1000416000000,1000430247229,14.24723,-2440.57,128
417,1000417000000,1000434962785,17.962785,3662.71,128
418,1000418000000,1000437276560,19.27656,504.45,128
419,1000419000000,1000433482755,14.482756,913.99,128
420,1000420000000,1000435033239,15.03324,782.76,128
421,1000421000000,1000438610622,17.610622,-1500.91,128
422,1000422000000,1000435097902,13.097903,-903.0,128
423,1000423000000,1000444420073,21.420073,-1929.41,128
424,1000424000000,1000439118772,15.118773,415.64,128
425,1000425000000,1000438263141,13.263142,461.06,128
426,1000426000000,1000440312406,14.312407,1043.87,128
427,1000427000000,1000439374716,12.374717,-3484.54,128
428,1000428000000,1000446560951,18.560952,-288.49,128
429,1000429000000,1000443139895,14.139895,-681.82,128
430,1000430000000,1000445820042,15.820043,1711.77,128
431,1000431000000,1000447085076,16.085076,1343.28,128
432,1000432000000,1000444282939,12.28294,-145.03,128
433,1000433000000,1000447541465,14.541466,517.74,128
434,1000434000000,1000449616825,15.616825,-765.02,128
435,1000435000000,1000451198713,16.198713,-922.87,128
436,1000436000000,1000454097447,18.097448,1590.16,128
437,1000437000000,1000451492533,14.492534,-1203.13,128
438,1000438000000,1000453938503,15.938504,1735.21,128
439,1000439000000,1000454550083,15.550083,-132.84,128
440,1000440000000,1000459569880,19.569881,-188.14,128
441,1000441000000,1000456194692,15.194692,1330.21,128
442,1000442000000,1000456323694,14.323694,2278.91,128
443,1000443000000,1000460787696,17.787696,1104.46,128
444,1000444000000,1000461120690,17.120691,-1714.17,128
445,1000445000000,1000457972856,12.972857,-273.32,128
446,1000446000000,1000465436295,19.436296,-1462.89,128
447,1000447000000,1000463811027,16.811028,465.77,128
448,1000448000000,1000465405078,17.405078,1439.23,128
449,1000449000000,1000467171338,18.171339,384.17,128
450,1000450000000,1000467587889,17.587889,-127.74,128
451,1000451000000,1000468051100,17.0511,3029.21,128
452,1000452000000,1000466921047,14.921047,648.73,128
453,1000453000000,1000467247441,14.247441,-17.89,128
454,1000454000000,1000469802835,15.802836,-448.04,128
455,1000455000000,1000472120740,17.12074,-839.21,128
456,1000456000000,1000473191309,17.19131,-145.21,128
457,1000457000000,1000475290447,18.290447,-2421.64,128
458,1000458000000,1000475228809,17.228809,-812.51,128
459,1000459000000,1000472593888,13.593888,1256.97,128
460,1000460000000,1000476037987,16.037987,1466.51,128
461,1000461000000,1000477627178,16.627179,-264.76,128
462,1000462000000,1000479061455,17.061455,1214.88,128
463,1000463000000,1000478328982,15.328982,-166.44,128
464,1000464000000,1000479775195,15.775196,2840.43,128
465,1000465000000,1000482353399,17.353399,1165.19,128
466,1000466000000,1000486450423,20.450424,1440.14,128
467,1000467000000,1000483581392,16.581393,-1340.44,128
468,1000468000000,1000481475284,13.475284,594.1,128
469,1000469000000,1000487243819,18.243819,143.35,128
470,1000470000000,1000489028404,19.028404,802.14,128
471,1000471000000,1000487001738,16.001738,1279.75,128
472,1000472000000,1000487416858,15.416859,1460.44,128
473,1000473000000,1000490384460,17.38446,-217.71,128
474,1000474000000,1000487369152,13.369153,54.9,128
475,1000475000000,1000491480486,16.480487,-411.27,128
476,1000476000000,1000490610802,14.610802,-1019.66,128
477,1000477000000,1000491830224,14.830225,-2828.7,128
478,1000478000000,1000496259197,18.259198,932.36,128
479,1000479000000,1000498781924,19.781924,579.31,128
480,1000480000000,1000496732095,16.732095,1226.15,128
481,1000481000000,1000496221779,15.22178,1384.36,128
482,1000482000000,1000500942137,18.942137,-325.1,128
483,1000483000000,1000496672590,13.67259,1705.98,128
484,1000484000000,1000497551027,13.551027,-462.89,128
485,1000485000000,1000503056445,18.056445,-1060.47,128
486,1000486000000,1000501943792,15.943793,1659.53,128
487,1000487000000,1000506836299,19.836299,864.07,128
488,1000488000000,1000509275358,21.275358,790.58,128
489,1000489000000,1000500976212,11.976212,-2004.28,128
490,1000490000000,1000503365621,13.365621,1660.04,128
491,1000491000000,1000511430534,20.430535,472.74,128
492,1000492000000,1000506208732,14.208732,841.36,128
493,1000493000000,1000514758314,21.758314,-1829.16,128
494,1000494000000,1000512535602,18.535603,-1363.13,128
495,1000495000000,1000512071655,17.071656,-2311.16,128
496,1000496000000,1000510024359,14.024359,2128.14,128
497,1000497000000,1000513351384,16.351384,-423.04,128
498,1000498000000,1000513871168,15.871168,-59.65,128
499,1000499000000,1000518627098,19.627099,2431.4,128
500,1000500000000,1000514620473,14.620474,619.23,128
501,1000501000000,1000514078874,13.078875,-141.5,128
502,1000502000000,1000518321738,16.321738,1909.78,128
503,1000503000000,1000514943593,11.943593,2556.21,128
504,1000504000000,1000517538346,13.538346,732.89,128
505,1000505000000,1000522938331,17.938331,1241.79,128
506,1000506000000,1000519883743,13.883743,1306.81,128
507,1000507000000,1000524232607,17.232607,-33.36,128
508,1000508000000,1000522730405,14.730405,-2219.52,128
509,1000509000000,1000528079364,19.079365,1525.39,128
510,1000510000000,1000526519058,16.519058,-396.41,128
511,1000511000000,1000530853208,19.853208,125.59,128
512,1000512000000,1000532587866,20.587866,668.44,128
513,1000513000000,1000530460952,17.460953,760.66,128
514,1000514000000,1000528155352,14.155352,-2554.19,128
515,1000515000000,1000535038189,20.038189,1443.42,128
516,1000516000000,1000534946989,18.946989,2798.61,128
517,1000517000000,1000533065521,16.065521,1512.12,128
518,1000518000000,1000534719686,16.719687,1607.51,128
519,1000519000000,1000530988710,11.988711,-1878.21,128
520,1000520000000,1000534641916,14.641916,-832.87,128
521,1000521000000,1000536082381,15.082382,262.83,128
522,1000522000000,1000535137313,13.137314,-40.86,128
523,1000523000000,1000536755066,13.755067,-167.18,128
524,1000524000000,1000537200919,13.20092,1671.29,128
525,1000525000000,1000543407257,18.407258,1157.85,128
526,1000526000000,1000541942912,15.942913,1875.7,128
527,1000527000000,1000540917388,13.917389,-1052.57,128
528,1000528000000,1000547374470,19.37447,-2029.14,128
529,1000529000000,1000545719382,16.719383,2887.6,128
530,1000530000000,1000546839364,16.839364,2010.57,128
531,1000531000000,1000545092554,14.092554,-954.69,128
532,1000532000000,1000543565893,11.565894,-284.89,128
533,1000533000000,1000550414452,17.414452,-1376.58,128
534,1000534000000,1000547891508,13.891509,-253.89,128
