seq,send_ns,recv_ns,latency_ms,jitter_us,pkt_size
86,1779714495926896654,1779714495911537105,-15.359549,1448.532,128
87,1779714495929321798,1779714495914136826,-15.184972,1599.721,128
88,1779714495931680978,1779714495925840625,-5.840353,10703.799,128
89,1779714495943484540,1779714495927597259,-15.887281,756.634,128
90,1779714495945369490,1779714495929670728,-15.698762,1073.469,128
91,1779714495947416950,1779714495931675139,-15.741811,1004.411,128
92,1779714495949369226,1779714495932781461,-16.587765,106.322,128
93,1779714495950605449,1779714495933659099,-16.94635,-122.362,128
94,1779714495951488331,1779714495934570480,-16.917851,-88.619,128
95,1779714495952331905,1779714495935428406,-16.903499,-142.074,128
96,1779714495953218275,1779714495936241876,-16.976399,-186.53,128
97,1779714495954065066,1779714495937074902,-16.990164,-166.974,128
98,1779714495954921537,1779714495937967005,-16.954532,-107.897,128
99,1779714495955768897,1779714495938930991,-16.837906,-36.014,128
100,1779714495956727254,1779714495939984981,-16.742273,53.99,128
101,1779714495957770613,1779714495942011793,-15.75882,1026.812,128
102,1779714495958816017,1779714495942019022,-16.796995,-992.771,128
103,1779714495959714494,1779714495943501593,-16.212901,482.571,128
104,1779714495960694509,1779714495944121320,-16.573189,-380.273,128
105,1779714495961586455,1779714495944744214,-16.842241,-377.106,128
106,1779714495962540092,1779714495945681306,-16.858786,-62.908,128
107,1779714495963461028,1779714495946585325,-16.875703,-95.981,128
108,1779714495964378675,1779714495947510257,-16.868418,-75.068,128
109,1779714495965222346,1779714495948338132,-16.884214,-172.125,128
110,1779714495966097940,1779714495949102988,-16.994952,-235.144,128
111,1779714495966998103,1779714495950021773,-16.97633,-81.215,128
112,1779714495967879752,1779714495951218237,-16.661515,196.464,128
113,1779714495968801614,1779714495951875476,-16.926138,-342.761,128
114,1779714495969640885,1779714495952927036,-16.713849,51.56,128
115,1779714495970648833,1779714495953729286,-16.919547,-197.75,128
116,1779714495971546181,1779714495954919083,-16.627098,189.797,128
117,1779714495972724771,1779714495956210512,-16.514259,291.429,128
118,1779714495973814185,1779714495956941953,-16.872232,-268.559,128
119,1779714495974846972,1779714495957899774,-16.947198,-42.179,128
120,1779714495975732928,1779714495958815526,-16.917402,-84.248,128
121,1779714495976626250,1779714495959744980,-16.88127,-70.546,128
122,1779714495977526343,1779714495960765897,-16.760446,20.917,128
123,1779714495978508351,1779714495961812398,-16.695953,46.501,128
124,1779714495979458217,1779714495962721173,-16.737044,-91.225,128
125,1779714495980432740,1779714495963595165,-16.837575,-126.008,128
126,1779714495981330282,1779714495964574902,-16.75538,-20.263,128
127,1779714495982221407,1779714495965317252,-16.904155,-257.65,128
128,1779714495983077303,1779714495966344137,-16.733166,26.885,128
129,1779714495984136198,1779714495967125412,-17.010786,-218.725,128
130,1779714495985016740,1779714495968224635,-16.792105,99.223,128
131,1779714495986054603,1779714495969217026,-16.837577,-7.609,128
132,1779714495986952498,1779714495970234048,-16.71845,17.022,128
133,1779714495987873643,1779714495971207297,-16.666346,-26.751,128
134,1779714495988982613,1779714495972271300,-16.711313,64.003,128
135,1779714495989896164,1779714495973276069,-16.620095,4.769,128
136,1779714495990963705,1779714495973851309,-17.112396,-424.76,128
137,1779714495991746132,1779714495975000485,-16.745647,149.176,128
138,1779714495992741156,1779714495975871809,-16.869347,-128.676,128
139,1779714495993628855,1779714495976800455,-16.8284,-71.354,128
140,1779714495994588209,1779714495977585165,-17.003044,-215.29,128
141,1779714495995438873,1779714495978622976,-16.815897,37.811,128
142,1779714495996430954,1779714495979569836,-16.861118,-53.14,128
143,1779714495997386779,1779714495980480315,-16.906464,-89.521,128
144,1779714495998300036,1779714495981373092,-16.926944,-107.223,128
145,1779714495999178924,1779714495982407429,-16.771495,34.337,128
146,1779714496000178985,1779714495983290629,-16.888356,-116.8,128
147,1779714496001105182,1779714495984285750,-16.819432,-4.879,128
148,1779714496002021928,1779714495985015652,-17.006276,-270.098,128
149,1779714496002899724,1779714495986301419,-16.598305,285.767,128
150,1779714496003816432,1779714495986922742,-16.89369,-378.677,128
151,1779714496004771394,1779714495988073936,-16.697458,151.194,128
152,1779714496005708835,1779714495988786925,-16.92191,-287.011,128
153,1779714496006598861,1779714495989704628,-16.894233,-82.297,128
154,1779714496007497879,1779714495990529033,-16.968846,-175.595,128
155,1779714496008352951,1779714495991432693,-16.920258,-96.34,128
156,1779714496009254273,1779714496087962990,78.708717,95530.297,128
157,1779714496105568042,1779714496088686382,-16.88166,-276.608,128
158,1779714496106446319,1779714496089750004,-16.696315,63.622,128
159,1779714496107825684,1779714496092084027,-15.741657,1334.023,128
160,1779714496109825896,1779714496092971772,-16.854124,-112.255,128
161,1779714496110797093,1779714496094310815,-16.486278,339.043,128
162,1779714496111789874,1779714496095071452,-16.718422,-239.363,128
163,1779714496112931253,1779714496096652296,-16.278957,580.844,128
164,1779714496114057232,1779714496097254687,-16.802545,-397.609,128
165,1779714496115001105,1779714496098248704,-16.752401,-5.983,128
166,1779714496116054368,1779714496099192595,-16.861773,-56.109,128
167,1779714496117014676,1779714496100458316,-16.55636,265.721,128
168,1779714496118198134,1779714496101468736,-16.729398,10.42,128
169,1779714496119185016,1779714496102403391,-16.781625,-65.345,128
170,1779714496120173981,1779714496103327628,-16.846353,-75.763,128
171,1779714496121128604,1779714496104415495,-16.713109,87.867,128
172,1779714496122316486,1779714496105521510,-16.794976,106.015,128
173,1779714496123360788,1779714496106825568,-16.53522,304.058,128
174,1779714496124467049,1779714496107782624,-16.684425,-42.944,128
175,1779714496125563831,1779714496109042224,-16.521607,259.6,128
176,1779714496126774250,1779714496110043676,-16.730574,1.452,128
177,1779714496127809436,1779714496111357451,-16.451985,313.775,128
178,1779714496129065839,1779714496112508722,-16.557117,151.271,128
179,1779714496130093425,1779714496113401980,-16.691445,-106.742,128
180,1779714496131205549,1779714496114429407,-16.776142,27.427,128
181,1779714496132253894,1779714496115541008,-16.712886,111.601,128
182,1779714496133321971,1779714496116687043,-16.634928,146.035,128
183,1779714496134548865,1779714496117925519,-16.623346,238.476,128
184,1779714496135669251,1779714496118988417,-16.680834,62.898,128
185,1779714496136809031,1779714496120215061,-16.59397,226.644,128
186,1779714496137908998,1779714496121469314,-16.439684,254.253,128
187,1779714496139132509,1779714496122468625,-16.663884,-0.689,128
188,1779714496140304962,1779714496123621027,-16.683935,152.402,128
189,1779714496141438577,1779714496124777613,-16.660964,156.586,128
190,1779714496142587742,1779714496125990608,-16.597134,212.995,128
191,1779714496143718849,1779714496127214995,-16.503854,224.387,128
192,1779714496144936335,1779714496128197903,-16.738432,-17.092,128
193,1779714496146018475,1779714496129299607,-16.718868,101.704,128
194,1779714496147115363,1779714496130115649,-16.999714,-183.958,128
195,1779714496148012282,1779714496131002558,-17.009724,-113.091,128
196,1779714496148887375,1779714496132086468,-16.800907,83.91,128
197,1779714496149795085,1779714496132982230,-16.812855,-104.238,128
198,1779714496150795094,1779714496133862387,-16.932707,-119.843,128
199,1779714496151698592,1779714496134748265,-16.950327,-114.122,128
200,1779714496152561734,1779714496135630253,-16.931481,-118.012,128
201,1779714496153416157,1779714496136516452,-16.899705,-113.801,128
202,1779714496154291737,1779714496137380816,-16.910921,-135.636,128
203,1779714496155169755,1779714496138464489,-16.705266,83.673,128
204,1779714496156263800,1779714496139383820,-16.87998,-80.669,128
205,1779714496157194230,1779714496146551347,-10.642883,6167.527,128
206,1779714496164240224,1779714496148519022,-15.721202,967.675,128
207,1779714496166238309,1779714496151369876,-14.868433,1850.854,128
208,1779714496169111528,1779714496154321661,-14.789867,1951.785,128
209,1779714496171984626,1779714496156303871,-15.680755,982.21,128
210,1779714496173852171,1779714496158422654,-15.429517,1118.783,128
211,1779714496176073339,1779714496160094036,-15.979303,671.382,128
212,1779714496177805196,1779714496162325803,-15.479393,1231.767,128
213,1779714496179975963,1779714496164324846,-15.651117,999.043,128
214,1779714496181918297,1779714496165653224,-16.265073,328.378,128
215,1779714496183376652,1779714496167552820,-15.823832,899.596,128
216,1779714496185185115,1779714496169605810,-15.579305,1052.99,128
217,1779714496187296366,1779714496171998519,-15.297847,1392.709,128
218,1779714496189663611,1779714496173751980,-15.911631,753.461,128
219,1779714496191463115,1779714496176545578,-14.917537,1793.598,128
220,1779714496194217460,1779714496178723632,-15.493828,1178.054,128
221,1779714496196430365,1779714496180300545,-16.12982,576.913,128
222,1779714496197925414,1779714496181991240,-15.934174,690.695,128
223,1779714496199897209,1779714496184353633,-15.543576,1362.393,128
224,1779714496201882677,1779714496185796154,-16.086523,442.521,128
225,1779714496203500903,1779714496188011085,-15.489818,1214.931,128
226,1779714496205790210,1779714496190322129,-15.468081,1311.044,128
227,1779714496207912610,1779714496192174618,-15.737992,852.489,128
228,1779714496209861509,1779714496194973097,-14.888412,1798.479,128
229,1779714496212673536,1779714496196654517,-16.019019,681.42,128
230,1779714496214370530,1779714496198606626,-15.763904,952.109,128
231,1779714496216289486,1779714496200351930,-15.937556,745.304,128
232,1779714496217971921,1779714496201863624,-16.108297,511.694,128
233,1779714496219521640,1779714496203578171,-15.943469,714.547,128
234,1779714496221302941,1779714496205843726,-15.459215,1265.555,128
235,1779714496223534697,1779714496207624121,-15.910576,780.395,128
236,1779714496225385413,1779714496209423784,-15.961629,799.663,128
237,1779714496226971830,1779714496211390641,-15.581189,966.857,128
238,1779714496229096329,1779714496213262876,-15.833453,872.235,128
239,1779714496230941024,1779714496215341359,-15.599665,1078.483,128
240,1779714496232349864,1779714496216210421,-16.139443,-130.938,128
241,1779714496233867861,1779714496219250031,-14.61783,2039.61,128
242,1779714496236874303,1779714496221402530,-15.471773,1152.499,128
243,1779714496239056830,1779714496223122408,-15.934422,719.878,128
244,1779714496240850550,1779714496224788188,-16.062362,665.78,128
245,1779714496242506465,1779714496226347348,-16.159117,559.16,128
246,1779714496244092962,1779714496228310481,-15.782481,963.133,128
247,1779714496246014247,1779714496230486344,-15.527903,1175.863,128
248,1779714496248303418,1779714496232964555,-15.338863,1478.211,128
249,1779714496250658592,1779714496235071242,-15.58735,1106.687,128
250,1779714496252791696,1779714496237906326,-14.88537,1835.084,128
251,1779714496255175070,1779714496241008772,-14.166298,2102.446,128
252,1779714496258376736,1779714496243478519,-14.898217,1469.747,128
253,1779714496260706464,1779714496245238420,-15.468044,759.901,128
254,1779714496262948320,1779714496249125302,-13.823018,2886.882,128
255,1779714496266772841,1779714496250388844,-16.383997,263.542,128
256,1779714496268078891,1779714496257295276,-10.783615,5906.432,128
257,1779714496275036563,1779714496259223089,-15.813474,927.813,128
258,1779714496276858126,1779714496261340352,-15.517774,1117.263,128
259,1779714496278944998,1779714496263082186,-15.862812,741.834,128
260,1779714496280790652,1779714496265372983,-15.417669,1290.797,128
261,1779714496283181054,1779714496267210052,-15.971002,837.069,128
262,1779714496284926221,1779714496268964027,-15.962194,753.975,128
263,1779714496286829411,1779714496270855722,-15.973689,891.695,128
264,1779714496288631930,1779714496272819344,-15.812586,963.622,128
265,1779714496290484936,1779714496274591947,-15.892989,772.603,128
266,1779714496292257380,1779714496277233121,-15.024259,1641.174,128
267,1779714496294939580,1779714496279004850,-15.93473,771.729,128
268,1779714496296707886,1779714496280908217,-15.799669,903.367,128
269,1779714496298652646,1779714496283363268,-15.289378,1455.051,128
270,1779714496301079170,1779714496285808441,-15.270729,1445.173,128
271,1779714496303654412,1779714496288018316,-15.636096,1209.875,128
272,1779714496305879528,1779714496289958182,-15.921346,939.866,128
273,1779714496307803413,1779714496292020660,-15.782753,1062.478,128
274,1779714496309852806,1779714496293580256,-16.27255,559.596,128
275,1779714496311386003,1779714496296558950,-14.827053,1978.694,128
276,1779714496313161593,1779714496298135047,-15.026546,576.097,128
277,1779714496315951167,1779714496299794499,-16.156668,659.452,128
278,1779714496317650520,1779714496301602196,-16.048324,807.697,128
279,1779714496319336840,1779714496303727408,-15.609432,1125.212,128
280,1779714496321465967,1779714496305697896,-15.768071,970.488,128
281,1779714496323389448,1779714496307489348,-15.9001,791.452,128
282,1779714496325198092,1779714496309119350,-16.078742,630.002,128
283,1779714496326873936,1779714496310683777,-16.190159,564.427,128
284,1779714496328432490,1779714496312603651,-15.828839,919.874,128
285,1779714496330309814,1779714496314656326,-15.653488,1052.675,128
286,1779714496332391648,1779714496316847691,-15.543957,1191.365,128
287,1779714496334643953,1779714496328192665,-6.451288,10344.974,128
288,1779714496345906122,1779714496330366785,-15.539337,1174.12,128
289,1779714496348009946,1779714496332236516,-15.77343,869.731,128
290,1779714496349971068,1779714496334519576,-15.451492,1283.06,128
291,1779714496352294631,1779714496336459222,-15.835409,939.646,128
292,1779714496354154241,1779714496339001920,-15.152321,1542.698,128
293,1779714496356728858,1779714496341074632,-15.654226,1072.712,128
294,1779714496358786033,1779714496343871864,-14.914169,1797.232,128
295,1779714496361727764,1779714496440509661,78.781897,95637.797,128
296,1779714496461729201,1779714496449295760,-12.433441,7786.099,128
297,1779714496466823086,1779714496451643950,-15.179136,1348.19,128
298,1779714496469327443,1779714496455025645,-14.301798,2381.695,128
299,1779714496472679572,1779714496456655655,-16.023917,630.01,128
300,1779714496474333385,1779714496458373976,-15.959409,718.321,128
301,1779714496475935996,1779714496460831742,-15.104254,1457.766,128
302,1779714496478205855,1779714496462356638,-15.849217,524.896,128
303,1779714496479943091,1779714496464117676,-15.825415,761.038,128
304,1779714496481764224,1779714496465972035,-15.792189,854.359,128
305,1779714496483630026,1779714496467851530,-15.778496,879.495,128
306,1779714496485488027,1779714496469415410,-16.072617,563.88,128
307,1779714496486946019,1779714496471848248,-15.097771,1432.838,128
308,1779714496489377802,1779714496475627306,-13.750496,2779.058,128
309,1779714496493279363,1779714496480913185,-12.366178,4285.879,128
310,1779714496498593705,1779714496482721867,-15.871838,808.682,128
311,1779714496500399333,1779714496484119227,-16.280106,397.36,128
312,1779714496501826012,1779714496485775918,-16.050094,656.691,128
313,1779714496503525419,1779714496487452602,-16.072817,676.684,128
314,1779714496505212151,1779714496489249424,-15.962727,796.822,128
315,1779714496506931579,1779714496490635850,-16.295729,386.426,128
316,1779714496508394434,1779714496492655007,-15.739427,1019.157,128
317,1779714496510366625,1779714496494145334,-16.221291,490.327,128
318,1779714496511846135,1779714496495391867,-16.454268,246.533,128
319,1779714496513154195,1779714496496659401,-16.494794,267.534,128
320,1779714496514424386,1779714496498141674,-16.282712,482.273,128
321,1779714496515917800,1779714496499501368,-16.416432,359.694,128
322,1779714496517247046,1779714496501092967,-16.154079,591.599,128
323,1779714496518633571,1779714496503280138,-15.353433,1187.171,128
324,1779714496520990988,1779714496504477597,-16.513391,197.459,128
325,1779714496522210057,1779714496505930357,-16.2797,452.76,128
326,1779714496523689825,1779714496507576585,-16.11324,646.228,128
327,1779714496525138911,1779714496510563558,-14.575353,1986.973,128
328,1779714496528062455,1779714496512394923,-15.667532,831.365,128
329,1779714496530111396,1779714496514013337,-16.098059,618.414,128
330,1779714496531662248,1779714496528566547,-3.095701,13553.21,128
331,1779714496546676411,1779714496530814778,-15.861633,1248.231,128
332,1779714496548852823,1779714496536444894,-12.407929,4630.116,128
333,1779714496555075684,1779714496547619891,-7.455793,10174.997,128
334,1779714496565496003,1779714496555089447,-10.406556,6469.556,128
335,1779714496572693474,1779714496556660732,-16.032742,571.285,128
336,1779714496574377468,1779714496564354797,-10.022671,6694.065,128
337,1779714496581441984,1779714496568435550,-13.006434,3080.753,128
338,1779714496586127616,1779714496570873855,-15.253761,1438.305,128
339,1779714496588641197,1779714496574500349,-14.140848,2626.494,128
340,1779714496591875349,1779714496581917480,-9.957869,6417.131,128
341,1779714496599574393,1779714496583516022,-16.058371,598.542,128
342,1779714496601218524,1779714496585873924,-15.3446,1357.902,128
343,1779714496603618352,1779714496588361075,-15.257277,1487.151,128
344,1779714496606103891,1779714496590486770,-15.617121,1125.695,128
345,1779714496608118032,1779714496592774153,-15.343879,1287.383,128
346,1779714496610590870,1779714496608568853,-2.022017,14794.7,128
347,1779714496626200137,1779714496610731708,-15.468429,1162.855,128
348,1779714496628411278,1779714496623253192,-5.158086,11521.484,128
349,1779714496640878815,1779714496634352535,-6.52628,10099.343,128
350,1779714496651958799,1779714496642008426,-9.950373,6655.891,128
351,1779714496659696606,1779714496646827014,-12.869592,3818.588,128
352,1779714496664381102,1779714496650419990,-13.961112,2592.976,128
353,1779714496668162617,1779714496653686711,-14.475906,2266.721,128
354,1779714496671730169,1779714496663247112,-8.483057,8560.401,128
355,1779714496675329397,1779714496663381186,-11.948211,-865.926,128
356,1779714496681052941,1779714496665719786,-15.333155,1338.6,128
357,1779714496683415306,1779714496672104508,-11.310798,5384.722,128
358,1779714496690287742,1779714496678571886,-11.715856,5467.378,128
359,1779714496696979479,1779714496686027656,-10.951823,6455.77,128
360,1779714496704503273,1779714496690282936,-14.220337,3255.28,128
361,1779714496707802697,1779714496693813874,-13.988823,2530.938,128
362,1779714496711471633,1779714496700225594,-11.246039,5411.72,128
363,1779714496717729400,1779714496706278358,-11.451042,5052.764,128
364,1779714496723866306,1779714496720589240,-3.277066,13310.882,128
365,1779714496738054787,1779714496728368501,-9.686286,6779.261,128
366,1779714496746150002,1779714496734984666,-11.165336,5616.165,128
367,1779714496752821964,1779714496738189507,-14.632457,2204.841,128
368,1779714496755900769,1779714496773281939,17.38117,34092.432,128
369,1779714496790958850,1779714496779813418,-11.145432,5531.479,128
370,1779714496797649172,1779714496783532965,-14.116207,2719.547,128
371,1779714496801317144,1779714496787010884,-14.30626,2477.919,128
372,1779714496804806415,1779714496793297403,-11.509012,5286.519,128
373,1779714496810844911,1779714496795014243,-15.830668,716.84,128
374,1779714496812830674,1779714496796814634,-16.01604,800.391,128
375,1779714496814655926,1779714496799829100,-14.826826,2014.466,128
376,1779714496817643283,1779714496801899369,-15.743914,1070.269,128
377,1779714496819668202,1779714496806045157,-13.623045,3145.788,128
378,1779714496823827822,1779714496820688261,-3.139561,13643.104,128
379,1779714496844282173,1779714496834639173,-9.643,12950.912,128
380,1779714496852424157,1779714496837322535,-15.101622,1683.362,128
381,1779714496855036747,1779714496839408879,-15.627868,1086.344,128
382,1779714496857202894,1779714496841442934,-15.75996,1034.055,128
383,1779714496859170543,1779714496843379738,-15.790805,936.804,128
384,1779714496861165100,1779714496845281429,-15.883671,901.691,128
385,1779714496863047976,1779714496869110669,6.062693,22829.24,128
386,1779714496886692816,1779714496871235630,-15.457186,1124.961,128
387,1779714496888879277,1779714496872949635,-15.929642,714.005,128
388,1779714496890645351,1779714496874721942,-15.923409,772.307,128
389,1779714496892471703,1779714496876658590,-15.813113,936.648,128
390,1779714496894418069,1779714496879459622,-14.958447,1801.032,128
391,1779714496897046787,1779714496881536285,-15.510502,1076.663,128
392,1779714496899178754,1779714496883907548,-15.271206,1371.263,128
393,1779714496901650101,1779714496886389590,-15.260511,1482.042,128
394,1779714496904023248,1779714496888581592,-15.441656,1192.002,128
395,1779714496906184800,1779714496890919740,-15.26506,1338.148,128
396,1779714496908180406,1779714496892631001,-15.549405,711.261,128
397,1779714496910227599,1779714496894407006,-15.820593,776.005,128
398,1779714496912132305,1779714496896372411,-15.759894,965.405,128
399,1779714496914114680,1779714496899108737,-15.005943,1736.326,128
400,1779714496916859384,1779714496901104974,-15.75441,996.237,128
401,1779714496918845090,1779714496903617649,-15.227441,1512.675,128
402,1779714496921097252,1779714496905405438,-15.691814,787.789,128
403,1779714496923117197,1779714496907412583,-15.704614,1007.145,128
404,1779714496925011416,1779714496908984370,-16.027046,571.787,128
405,1779714496926679961,1779714496911354686,-15.325275,1370.316,128
406,1779714496929068705,1779714496913307705,-15.761,953.019,128
407,1779714496931025513,1779714496916012563,-15.01295,1704.858,128
408,1779714496933395703,1779714496918164410,-15.231293,1151.847,128
409,1779714496935645739,1779714496920255222,-15.390517,1090.812,128
410,1779714496937941715,1779714496922629416,-15.312299,1374.194,128
411,1779714496940375119,1779714496924548423,-15.826696,919.007,128
412,1779714496942257337,1779714496926325009,-15.932328,776.586,128
413,1779714496944060329,1779714496927981403,-16.078926,656.394,128
414,1779714496945707967,1779714496929328334,-16.379633,346.931,128
415,1779714496947045853,1779714496931114747,-15.931106,786.413,128
416,1779714496948882954,1779714496940739925,-8.143029,8625.178,128
417,1779714496958430145,1779714496942705180,-15.724965,965.255,128
418,1779714496960407272,1779714496943871277,-16.535995,166.097,128
419,1779714496961491092,1779714496946471442,-15.01965,1600.165,128
420,1779714496964214750,1779714496958049589,-6.165161,10578.147,128
421,1779714496975584920,1779714496963372631,-12.212289,4323.042,128
422,1779714496981057069,1779714496964763032,-16.294037,390.401,128
423,1779714496982647112,1779714496966729199,-15.917913,966.167,128
424,1779714496984478562,1779714496968650135,-15.828427,920.936,128
425,1779714496986212284,1779714496970280323,-15.931961,630.188,128
426,1779714496987764940,1779714496971535363,-16.229577,255.04,128
427,1779714496989140862,1779714496979344267,-9.796595,6808.904,128
428,1779714496997072501,1779714496981033222,-16.039279,688.955,128
429,1779714496998709092,1779714496983460932,-15.24816,1427.71,128
430,1779714497001032463,1779714496984869749,-16.162714,408.817,128
431,1779714497002514106,1779714496986366587,-16.147519,496.838,128
432,1779714497003898199,1779714496987661232,-16.236967,294.645,128
433,1779714497005405872,1779714496989338217,-16.067655,676.985,128
434,1779714497007010608,1779714496990924369,-16.086239,586.152,128
435,1779714497008613946,1779714496992902232,-15.711714,977.863,128
436,1779714497010580560,1779714496994764607,-15.815953,862.375,128
437,1779714497012470919,1779714496996258184,-16.212735,493.577,128
438,1779714497013948801,1779714496999006929,-14.941872,1748.745,128
439,1779714497016694020,1779714497000610811,-16.083209,603.882,128
440,1779714497018349551,1779714497002372831,-15.97672,762.02,128
441,1779714497020091286,1779714497004273593,-15.817693,900.762,128
442,1779714497022000768,1779714497005693477,-16.307291,419.884,128
443,1779714497023415956,1779714497007492327,-15.923629,798.85,128
444,1779714497025165714,1779714497008797691,-16.368023,305.364,128
445,1779714497026620201,1779714497010268677,-16.351524,470.986,128
446,1779714497028094073,1779714497011611159,-16.482914,342.482,128
447,1779714497029335616,1779714497013257384,-16.078232,646.225,128
448,1779714497030941311,1779714497016004410,-14.936901,1747.026,128
449,1779714497033452421,1779714497017289393,-16.163028,284.983,128
450,1779714497034983159,1779714497018598414,-16.384745,309.021,128
451,1779714497036317353,1779714497019552830,-16.764523,-45.584,128
452,1779714497037436366,1779714497021578240,-15.858126,1025.41,128
453,1779714497039086433,1779714497022952034,-16.134399,373.794,128
454,1779714497040632152,1779714497024500789,-16.131363,548.755,128
