seq,send_ns,recv_ns,latency_ms,jitter_us,pkt_size
43,1779714600793370943,1779714600780127772,-13.243171,1054.992,128
44,1779714600795355204,1779714600782487674,-12.86753,1359.902,128
45,1779714600797477451,1779714600785543774,-11.933677,2056.1,128
46,1779714600800629362,1779714600787376854,-13.252508,833.08,128
47,1779714600802524047,1779714600789008415,-13.515632,631.561,128
48,1779714600804150549,1779714600790804253,-13.346296,795.838,128
49,1779714600805988037,1779714600792738404,-13.249633,934.151,128
50,1779714600807811219,1779714600794320716,-13.490503,582.312,128
51,1779714600809445250,1779714600798400127,-11.045123,3079.411,128
52,1779714600811421309,1779714600798408103,-13.013206,-992.024,128
53,1779714600813440637,1779714600799796692,-13.643945,388.589,128
54,1779714600815034708,1779714600801832206,-13.202502,1035.514,128
55,1779714600816849272,1779714600803588422,-13.26085,756.216,128
56,1779714600818799234,1779714600805441944,-13.35729,853.522,128
57,1779714600820638385,1779714600807372175,-13.26621,930.231,128
58,1779714600822540321,1779714600809030848,-13.509473,658.673,128
59,1779714600824166373,1779714600811507545,-12.658828,1476.697,128
60,1779714600826702442,1779714600814117164,-12.585278,1609.619,128
61,1779714600829267782,1779714600816064547,-13.203235,947.383,128
62,1779714600831192052,1779714600818239969,-12.952083,1175.422,128
63,1779714600833242304,1779714600820644693,-12.597611,1404.724,128
64,1779714600835427172,1779714600822336484,-13.090688,691.791,128
65,1779714600837258358,1779714600824950484,-12.307874,1614.0,128
66,1779714600840092747,1779714600827069266,-13.023481,1118.782,128
67,1779714600842147040,1779714600829052835,-13.094205,983.569,128
68,1779714600844156163,1779714600830940143,-13.21602,887.308,128
69,1779714600846036003,1779714600832714246,-13.321757,774.103,128
70,1779714600847767756,1779714600834446035,-13.321721,731.789,128
71,1779714600849645200,1779714600836401896,-13.243304,955.861,128
72,1779714600851403476,1779714600838628811,-12.774665,1226.915,128
73,1779714600853636610,1779714600840270194,-13.366416,641.383,128
74,1779714600855277071,1779714600842274823,-13.002248,1004.629,128
75,1779714600857354242,1779714600844340381,-13.013861,1065.558,128
76,1779714600859537150,1779714600846258679,-13.278471,918.298,128
77,1779714600861301712,1779714600848057884,-13.243828,799.205,128
78,1779714600863253571,1779714600850057462,-13.196109,999.578,128
79,1779714600865154135,1779714600851885892,-13.268243,828.43,128
80,1779714600867105461,1779714600854255649,-12.849812,1369.757,128
81,1779714600869359148,1779714600856219528,-13.13962,963.879,128
82,1779714600871281247,1779714600859219681,-12.061566,2000.153,128
83,1779714600874213822,1779714600860889837,-13.323985,670.156,128
84,1779714600876003160,1779714600862854656,-13.148504,964.819,128
85,1779714600877820916,1779714600864745867,-13.075049,891.211,128
86,1779714600879776647,1779714600922700977,42.92433,56955.11,128
87,1779714600937760162,1779714600926255618,-11.504544,2554.641,128
88,1779714600941322635,1779714600929274763,-12.047872,2019.145,128
89,1779714600944432485,1779714600931472941,-12.959544,1198.178,128
90,1779714600946686271,1779714600933618976,-13.067295,1146.035,128
91,1779714600948781090,1779714600935959491,-12.821599,1340.515,128
92,1779714600951137800,1779714600937864221,-13.273579,904.73,128
93,1779714600953047453,1779714600939830911,-13.216542,966.69,128
94,1779714600955104152,1779714600942299193,-12.804959,1468.282,128
95,1779714600957460830,1779714600944266179,-13.194651,966.986,128
96,1779714600959449945,1779714600946268946,-13.180999,1002.767,128
97,1779714600961458644,1779714600947933072,-13.525572,664.126,128
98,1779714600963249411,1779714600949990879,-13.258532,1057.807,128
99,1779714600965050344,1779714600952293983,-12.756361,1303.104,128
100,1779714600967499315,1779714600954939038,-12.560277,1645.055,128
101,1779714600970135524,1779714600957397510,-12.738014,1458.472,128
102,1779714600972661342,1779714600960058420,-12.602922,1660.91,128
103,1779714600975155490,1779714600962260555,-12.894935,1202.135,128
104,1779714600977343438,1779714600964049953,-13.293485,789.398,128
105,1779714600979289193,1779714600966529045,-12.760148,1479.092,128
106,1779714600981793829,1779714600968508959,-13.28487,979.914,128
107,1779714600983652923,1779714600970493526,-13.159397,984.567,128
108,1779714600985602990,1779714600972735766,-12.867224,1242.24,128
109,1779714600987704707,1779714600974617024,-13.087683,881.258,128
110,1779714600989746149,1779714600976834782,-12.911367,1217.758,128
111,1779714600992017791,1779714600978728868,-13.288923,894.086,128
112,1779714600993819041,1779714600981277186,-12.541855,1548.318,128
113,1779714600996316777,1779714600983315163,-13.001614,1037.977,128
114,1779714600998425832,1779714600984837836,-13.587996,522.673,128
115,1779714601000027257,1779714600986415194,-13.612063,577.358,128
116,1779714601001510943,1779714600988283386,-13.227557,868.192,128
117,1779714601003284369,1779714600989906901,-13.377468,623.515,128
118,1779714601004991307,1779714600991354273,-13.637034,447.372,128
119,1779714601006460596,1779714600992980847,-13.479749,626.574,128
120,1779714601008077246,1779714600994615341,-13.461905,634.494,128
121,1779714601009727366,1779714600996091265,-13.636101,475.924,128
122,1779714601011215808,1779714600997779338,-13.43647,688.073,128
123,1779714601013020614,1779714600999405975,-13.614639,626.637,128
124,1779714601014627168,1779714601000939647,-13.687521,533.672,128
125,1779714601016135648,1779714601002710859,-13.424789,771.212,128
126,1779714601017813185,1779714601004341460,-13.471725,630.601,128
127,1779714601019626251,1779714601006264903,-13.361348,923.443,128
128,1779714601021372152,1779714601008224618,-13.147534,959.715,128
129,1779714601023349025,1779714601010566349,-12.782676,1341.731,128
130,1779714601025885308,1779714601012732299,-13.153009,1165.95,128
131,1779714601027871494,1779714601014709848,-13.161646,977.549,128
132,1779714601029743028,1779714601016494080,-13.248948,784.232,128
133,1779714601031689529,1779714601018584246,-13.105283,1090.166,128
134,1779714601033782667,1779714601020219136,-13.563531,634.89,128
135,1779714601035378964,1779714601021789288,-13.589676,570.152,128
136,1779714601036964546,1779714601024470831,-12.493715,1681.543,128
137,1779714601039348141,1779714601026106549,-13.241592,635.718,128
138,1779714601041336353,1779714601028568330,-12.768023,1461.781,128
139,1779714601043744110,1779714601030260208,-13.483902,691.878,128
140,1779714601045341842,1779714601031925993,-13.415849,665.785,128
141,1779714601047125918,1779714601033740506,-13.385412,814.513,128
142,1779714601048856415,1779714601035470568,-13.385847,730.062,128
143,1779714601050681990,1779714601037458292,-13.223698,987.724,128
144,1779714601052674142,1779714601039383637,-13.290505,925.345,128
145,1779714601054629824,1779714601041409694,-13.22013,1026.057,128
146,1779714601056513255,1779714601043357501,-13.155754,947.807,128
147,1779714601058466701,1779714601045281743,-13.184958,924.242,128
148,1779714601060261064,1779714601046793107,-13.467957,511.364,128
149,1779714601061993656,1779714601048454914,-13.538742,661.807,128
150,1779714601063612903,1779714601050263922,-13.348981,809.008,128
151,1779714601065358872,1779714601051776414,-13.582458,512.492,128
152,1779714601067050790,1779714601054125442,-12.925348,1349.028,128
153,1779714601069420953,1779714601056305157,-13.115796,1179.715,128
154,1779714601071393125,1779714601057865140,-13.527985,559.983,128
155,1779714601073022647,1779714601060075097,-12.94755,1209.957,128
156,1779714601075265162,1779714601062007511,-13.257651,932.414,128
157,1779714601077292347,1779714601064088444,-13.203903,1080.933,128
158,1779714601079309253,1779714601067593388,-11.715865,2504.944,128
159,1779714601082818963,1779714601081981195,-0.837768,13387.807,128
160,1779714601097199697,1779714601092459695,-4.740002,9478.5,128
161,1779714601099463679,1779714601092523625,-6.940054,-936.07,128
162,1779714601101677755,1779714601189421348,87.743593,95897.723,128
163,1779714601204677764,1779714601193453555,-11.224209,3032.207,128
164,1779714601208758803,1779714601195233564,-13.525239,780.009,128
165,1779714601210539338,1779714601197071240,-13.468098,837.676,128
166,1779714601212227433,1779714601199493307,-12.734126,1422.067,128
167,1779714601221774501,1779714601209393624,-12.380877,8900.317,128
168,1779714601224308158,1779714601211294375,-13.013783,900.751,128
169,1779714601226428283,1779714601213437522,-12.990761,1143.147,128
170,1779714601228711332,1779714601215089718,-13.621614,652.196,128
171,1779714601230236789,1779714601218346952,-11.889837,2257.234,128
172,1779714601233461800,1779714601220703453,-12.758347,1356.501,128
173,1779714601235834464,1779714601222522598,-13.311866,819.145,128
174,1779714601237709806,1779714601224293816,-13.41599,771.218,128
175,1779714601239565041,1779714601226613565,-12.951476,1319.749,128
176,1779714601241711397,1779714601228385988,-13.325409,772.423,128
177,1779714601243724463,1779714601230312524,-13.411939,926.536,128
178,1779714601245513827,1779714601231196869,-14.316958,-115.655,128
179,1779714601246389720,1779714601232008809,-14.380911,-188.06,128
180,1779714601247210041,1779714601232876756,-14.333285,-132.053,128
181,1779714601248019304,1779714601233646562,-14.372742,-230.194,128
182,1779714601248859683,1779714601234417519,-14.442164,-229.043,128
183,1779714601249650105,1779714601235345454,-14.304651,-72.065,128
184,1779714601250476687,1779714601236007345,-14.469342,-338.109,128
185,1779714601251307830,1779714601236887112,-14.420718,-120.233,128
186,1779714601252090232,1779714601237644811,-14.445421,-242.301,128
187,1779714601252936048,1779714601238418382,-14.517666,-226.429,128
188,1779714601253643587,1779714601239295742,-14.347845,-122.64,128
189,1779714601254520351,1779714601240274643,-14.245708,-21.099,128
190,1779714601255371509,1779714601241026576,-14.344933,-248.067,128
191,1779714601256224242,1779714601241824267,-14.399975,-202.309,128
192,1779714601257053098,1779714601242467961,-14.585137,-356.306,128
193,1779714601257702607,1779714601243298586,-14.404021,-169.375,128
194,1779714601258520915,1779714601244074612,-14.446303,-223.974,128
195,1779714601259375410,1779714601244974965,-14.400445,-99.647,128
196,1779714601260190255,1779714601245807186,-14.383069,-167.779,128
197,1779714601261038345,1779714601246660050,-14.378295,-147.136,128
198,1779714601261880589,1779714601247469468,-14.411121,-190.582,128
199,1779714601262741468,1779714601248382462,-14.359006,-87.006,128
200,1779714601263605359,1779714601249336060,-14.269299,-46.402,128
201,1779714601264515169,1779714601250204788,-14.310381,-131.272,128
202,1779714601265273353,1779714601250934987,-14.338366,-269.801,128
203,1779714601266156245,1779714601251815544,-14.340701,-119.443,128
204,1779714601266982144,1779714601252602988,-14.379156,-212.556,128
205,1779714601267804485,1779714601253792585,-14.0119,189.597,128
206,1779714601268668000,1779714601254262862,-14.405138,-529.723,128
207,1779714601269485290,1779714601255063420,-14.42187,-199.442,128
208,1779714601270337556,1779714601255914283,-14.423273,-149.137,128
209,1779714601271149359,1779714601256777804,-14.371555,-136.479,128
210,1779714601271936864,1779714601259305883,-12.630981,1528.079,128
211,1779714601272951475,1779714601259311666,-13.639809,-994.217,128
212,1779714601273854456,1779714601259515304,-14.339152,-796.362,128
213,1779714601274670516,1779714601260323340,-14.347176,-191.964,128
214,1779714601275479367,1779714601261076610,-14.402757,-246.73,128
215,1779714601276346487,1779714601261898133,-14.448354,-178.477,128
216,1779714601277175445,1779714601262805878,-14.369567,-92.255,128
217,1779714601278028074,1779714601263723120,-14.304954,-82.758,128
218,1779714601278892413,1779714601264461927,-14.430486,-261.193,128
219,1779714601279680939,1779714601265515275,-14.165664,53.348,128
220,1779714601280712193,1779714601266372686,-14.339507,-142.589,128
221,1779714601281659421,1779714601267395437,-14.263984,22.751,128
222,1779714601282630571,1779714601268340337,-14.290234,-55.1,128
223,1779714601283477261,1779714601269257408,-14.219853,-82.929,128
224,1779714601284465408,1779714601270120286,-14.345122,-137.122,128
225,1779714601285339397,1779714601271066731,-14.272666,-53.555,128
226,1779714601286177004,1779714601271884556,-14.292448,-182.175,128
227,1779714601287108648,1779714601273088433,-14.020215,203.877,128
228,1779714601288084945,1779714601273819336,-14.265609,-269.097,128
229,1779714601288967309,1779714601274494127,-14.473182,-325.209,128
230,1779714601289664892,1779714601275321186,-14.343706,-172.941,128
231,1779714601290538947,1779714601276083371,-14.455576,-237.815,128
232,1779714601291358430,1779714601276980954,-14.377476,-102.417,128
233,1779714601292202054,1779714601277728024,-14.47403,-252.93,128
234,1779714601292965616,1779714601278655384,-14.310232,-72.64,128
235,1779714601293781984,1779714601279408934,-14.37305,-246.45,128
236,1779714601294630123,1779714601280261050,-14.369073,-147.884,128
237,1779714601295506989,1779714601281484663,-14.022326,223.613,128
238,1779714601296343624,1779714601282088703,-14.254921,-395.96,128
239,1779714601297187291,1779714601282808835,-14.378456,-279.868,128
240,1779714601298029018,1779714601283704536,-14.324482,-104.299,128
241,1779714601298930634,1779714601284585330,-14.345304,-119.206,128
242,1779714601299752585,1779714601285423806,-14.328779,-161.524,128
243,1779714601300595943,1779714601286237164,-14.358779,-186.642,128
244,1779714601301456136,1779714601286978156,-14.47798,-259.008,128
245,1779714601302268131,1779714601287776200,-14.491931,-201.956,128
246,1779714601303008302,1779714601288662088,-14.346214,-114.112,128
247,1779714601303819129,1779714601289445729,-14.3734,-216.359,128
248,1779714601304668279,1779714601290323658,-14.344621,-122.071,128
249,1779714601305538861,1779714601291111092,-14.427769,-212.566,128
250,1779714601306269525,1779714601291921964,-14.347561,-189.128,128
251,1779714601307145757,1779714601292777731,-14.368026,-144.233,128
252,1779714601307997650,1779714601293615160,-14.38249,-162.571,128
253,1779714601308835443,1779714601294458509,-14.376934,-156.651,128
254,1779714601309691798,1779714601295302787,-14.389011,-155.722,128
255,1779714601310530422,1779714601296060326,-14.470096,-242.461,128
256,1779714601311353280,1779714601296881569,-14.471711,-178.757,128
257,1779714601312101854,1779714601297739210,-14.362644,-142.359,128
258,1779714601312970094,1779714601298620931,-14.349163,-118.279,128
259,1779714601313776718,1779714601299431590,-14.345128,-189.341,128
260,1779714601314643544,1779714601310790893,-3.852651,10359.303,128
261,1779714601325967760,1779714601314427300,-11.54046,2636.407,128
262,1779714601329668120,1779714601315324389,-14.343731,-102.911,128
263,1779714601330575026,1779714601316140923,-14.434103,-183.466,128
264,1779714601331422912,1779714601317319055,-14.103857,178.132,128
265,1779714601332546766,1779714601318326325,-14.220441,7.27,128
266,1779714601333601937,1779714601353784152,20.182215,34457.827,128
267,1779714601368969103,1779714601355798709,-13.170394,1014.557,128
268,1779714601371143110,1779714601359027966,-12.115144,2229.257,128
269,1779714601374239708,1779714601360933077,-13.306631,905.111,128
270,1779714601375996084,1779714601362373889,-13.622195,440.812,128
271,1779714601377759961,1779714601364378546,-13.381415,1004.657,128
272,1779714601379529569,1779714601366625334,-12.904235,1246.788,128
273,1779714601381840770,1779714601367911713,-13.929057,286.379,128
274,1779714601383140133,1779714601369041865,-14.098268,130.152,128
275,1779714601384406226,1779714601370622462,-13.783764,580.597,128
276,1779714601385786923,1779714601372270761,-13.516162,648.299,128
277,1779714601387133666,1779714601373678426,-13.45524,407.665,128
278,1779714601388972284,1779714601375308338,-13.663946,629.912,128
279,1779714601390413027,1779714601376937541,-13.475486,629.203,128
280,1779714601392126928,1779714601377880513,-14.246415,-57.028,128
281,1779714601393107873,1779714601378930446,-14.177427,49.933,128
282,1779714601394097075,1779714601379852557,-14.244518,-77.889,128
283,1779714601395080881,1779714601380949726,-14.131155,97.169,128
284,1779714601396082441,1779714601381948023,-14.134418,-1.703,128
285,1779714601397110742,1779714601382879228,-14.231514,-68.795,128
286,1779714601398140896,1779714601383927264,-14.213632,48.036,128
287,1779714601399148924,1779714601384933834,-14.21509,6.57,128
288,1779714601400141684,1779714601385930834,-14.21085,-3.0,128
289,1779714601401159974,1779714601386936346,-14.223628,5.512,128
290,1779714601402148434,1779714601387905308,-14.243126,-31.038,128
291,1779714601403137267,1779714601388716378,-14.420889,-188.93,128
292,1779714601403940463,1779714601389711490,-14.228973,-4.888,128
293,1779714601404938250,1779714601390891699,-14.046551,180.209,128
294,1779714601405903995,1779714601391672629,-14.231366,-219.07,128
295,1779714601406889533,1779714601392806930,-14.082603,134.301,128
296,1779714601407907495,1779714601393677551,-14.229944,-129.379,128
297,1779714601408904830,1779714601394639513,-14.265317,-38.038,128
298,1779714601409864591,1779714601395640655,-14.223936,1.142,128
299,1779714601410864841,1779714601396705736,-14.159105,65.081,128
300,1779714601411871411,1779714601397698744,-14.172667,-6.992,128
301,1779714601412899603,1779714601398709269,-14.190334,10.525,128
302,1779714601413850771,1779714601399964733,-13.886038,255.464,128
303,1779714601415125309,1779714601407723705,-7.401604,6758.972,128
304,1779714601422756642,1779714601410347406,-12.409236,1623.701,128
305,1779714601425154802,1779714601411728605,-13.426197,381.199,128
306,1779714601426883305,1779714601413027797,-13.855508,299.192,128
307,1779714601428256249,1779714601413941692,-14.314557,-86.105,128
308,1779714601429162039,1779714601414888764,-14.273275,-52.928,128
309,1779714601429988282,1779714601415488162,-14.50012,-400.602,128
310,1779714601430720779,1779714601416387499,-14.33328,-100.663,128
311,1779714601431594898,1779714601417441272,-14.153626,53.773,128
312,1779714601432630189,1779714601418293648,-14.336541,-147.624,128
313,1779714601433493302,1779714601419146935,-14.346367,-146.713,128
314,1779714601434336381,1779714601420100838,-14.235543,-46.097,128
315,1779714601435191143,1779714601420826333,-14.36481,-274.505,128
316,1779714601436030083,1779714601421695661,-14.334422,-130.672,128
317,1779714601436870264,1779714601422722521,-14.147743,26.86,128
318,1779714601437735981,1779714601423366254,-14.369727,-356.267,128
319,1779714601438510134,1779714601424337361,-14.172773,-28.893,128
320,1779714601439458963,1779714601425458695,-14.000268,121.334,128
321,1779714601440597441,1779714601426357963,-14.239478,-100.732,128
322,1779714601441522662,1779714601427272926,-14.249736,-85.037,128
323,1779714601442435510,1779714601428047907,-14.387603,-225.019,128
324,1779714601443307882,1779714601429012542,-14.29534,-35.365,128
325,1779714601444148973,1779714601429798953,-14.35002,-213.589,128
326,1779714601445017285,1779714601430620678,-14.396607,-178.275,128
327,1779714601445837530,1779714601431595069,-14.242461,-25.609,128
328,1779714601446766063,1779714601432282926,-14.483137,-312.143,128
329,1779714601447495275,1779714601433287751,-14.207524,4.825,128
330,1779714601448365825,1779714601433945477,-14.420348,-342.274,128
331,1779714601449228024,1779714601434932058,-14.295966,-13.419,128
332,1779714601450146829,1779714601435777672,-14.369157,-154.386,128
333,1779714601451010547,1779714601436825191,-14.185356,47.519,128
334,1779714601451807637,1779714601437502750,-14.304887,-322.441,128
335,1779714601452741143,1779714601438362209,-14.378934,-140.541,128
336,1779714601453587828,1779714601439136965,-14.450863,-225.244,128
337,1779714601454411054,1779714601440161570,-14.249484,24.605,128
338,1779714601455240493,1779714601440866646,-14.373847,-294.924,128
339,1779714601456068855,1779714601441857311,-14.211544,-9.335,128
340,1779714601456959196,1779714601442559050,-14.400146,-298.261,128
341,1779714601457756247,1779714601443424162,-14.332085,-134.888,128
342,1779714601458628576,1779714601444277990,-14.350586,-146.172,128
343,1779714601459464468,1779714601445241681,-14.222787,-36.309,128
344,1779714601460423812,1779714601445972038,-14.451774,-269.643,128
345,1779714601461265686,1779714601446718560,-14.547126,-253.478,128
346,1779714601461926165,1779714601447662312,-14.263853,-56.248,128
347,1779714601462832473,1779714601449997413,-12.83506,1335.101,128
348,1779714601463666824,1779714601450003120,-13.663704,-994.293,128
349,1779714601464525687,1779714601450215464,-14.310223,-787.656,128
350,1779714601465357084,1779714601450886669,-14.470415,-328.795,128
351,1779714601466175388,1779714601451821366,-14.354022,-65.303,128
352,1779714601467046953,1779714601452623916,-14.423037,-197.45,128
353,1779714601467846066,1779714601453442276,-14.40379,-181.64,128
354,1779714601468712579,1779714601454244008,-14.468571,-198.268,128
355,1779714601469538316,1779714601455329098,-14.209218,85.09,128
356,1779714601470413293,1779714601456260716,-14.152577,-68.382,128
357,1779714601471298175,1779714601456861570,-14.436605,-399.146,128
358,1779714601472133133,1779714601458208866,-13.924267,347.296,128
359,1779714601473208016,1779714601459213854,-13.994162,4.988,128
360,1779714601474093928,1779714601459867881,-14.226047,-345.973,128
361,1779714601474971778,1779714601460880732,-14.091046,12.851,128
362,1779714601475799442,1779714601461712713,-14.086729,-168.019,128
363,1779714601476638586,1779714601462554343,-14.084243,-158.37,128
364,1779714601477481984,1779714601463412533,-14.069451,-141.81,128
365,1779714601478319306,1779714601466226203,-12.093103,1813.67,128
366,1779714601479177463,1779714601466234418,-12.943045,-991.785,128
367,1779714601479992455,1779714601466237272,-13.755183,-997.146,128
368,1779714601480910613,1779714601466557827,-14.352786,-679.445,128
369,1779714601481803745,1779714601562473585,80.66984,94915.758,128
370,1779714601577628469,1779714601570724884,-6.903585,7251.299,128
371,1779714601586098176,1779714601580435368,-5.662808,8710.484,128
372,1779714601595560394,1779714601581550313,-14.010081,114.945,128
373,1779714601596690042,1779714601582427564,-14.262478,-122.749,128
374,1779714601597708596,1779714601583520281,-14.188315,92.717,128
375,1779714601598731225,1779714601584677558,-14.053667,157.277,128
376,1779714601599831628,1779714601590631784,-9.199844,4954.226,128
377,1779714601605827934,1779714601610299421,4.471487,18667.637,128
378,1779714601625645580,1779714601616301793,-9.343787,5002.372,128
379,1779714601631460351,1779714601620345864,-11.114487,3044.071,128
380,1779714601635462106,1779714601621311685,-14.150421,-34.179,128
381,1779714601636526003,1779714601622078502,-14.447501,-233.183,128
382,1779714601637357373,1779714601623389612,-13.967761,311.11,128
383,1779714601638528348,1779714601624941419,-13.586929,551.807,128
384,1779714601640237310,1779714601626552647,-13.684663,611.228,128
385,1779714601641665759,1779714601627921393,-13.744366,368.746,128
386,1779714601643156792,1779714601629545642,-13.61115,624.249,128
387,1779714601644482487,1779714601632296229,-12.186258,1750.587,128
388,1779714601645732814,1779714601632303456,-13.429358,-992.773,128
389,1779714601647547710,1779714601633916031,-13.631679,612.575,128
390,1779714601649139436,1779714601635951884,-13.187552,1035.853,128
391,1779714601651095051,1779714601640345025,-10.750026,3393.141,128
392,1779714601655634560,1779714601642044685,-13.589875,699.66,128
393,1779714601657331968,1779714601643802166,-13.529802,757.481,128
394,1779714601659187027,1779714601645441347,-13.74568,639.181,128
395,1779714601660718400,1779714601647352102,-13.366298,910.755,128
396,1779714601662648957,1779714601649330105,-13.318852,978.003,128
397,1779714601664452104,1779714601650925712,-13.526392,595.607,128
398,1779714601666126629,1779714601653378531,-12.748098,1452.819,128
399,1779714601668421426,1779714601656626347,-11.795079,2247.816,128
400,1779714601671836106,1779714601659300269,-12.535837,1673.922,128
401,1779714601674440912,1779714601661395944,-13.044968,1095.675,128
402,1779714601676735081,1779714601663655066,-13.080015,1259.122,128
403,1779714601678835362,1779714601665353980,-13.481382,698.914,128
404,1779714601680665715,1779714601666965478,-13.700237,611.498,128
405,1779714601682172094,1779714601668768172,-13.403922,802.694,128
406,1779714601683871983,1779714601670203518,-13.668465,435.346,128
407,1779714601685319801,1779714601671664768,-13.655033,461.25,128
408,1779714601686881757,1779714601673319894,-13.561863,655.126,128
409,1779714601688470072,1779714601675054643,-13.415429,734.749,128
410,1779714601690272041,1779714601676686541,-13.5855,631.898,128
411,1779714601691872253,1779714601678452365,-13.419888,765.824,128
412,1779714601693717331,1779714601680105830,-13.611501,653.465,128
413,1779714601695298455,1779714601681969632,-13.328823,863.802,128
414,1779714601697115419,1779714601683757250,-13.358169,787.618,128
415,1779714601698983946,1779714601685474021,-13.509925,716.771,128
416,1779714601700755052,1779714601687700137,-13.054915,1226.116,128
417,1779714601702982807,1779714601689330440,-13.652367,630.303,128
418,1779714601704525059,1779714601692785333,-11.739726,2454.893,128
419,1779714601708054707,1779714601694683284,-13.371423,897.951,128
420,1779714601709986281,1779714601696562368,-13.423913,879.084,128
421,1779714601711754658,1779714601698434129,-13.320529,871.761,128
422,1779714601713741751,1779714601827644445,113.902694,128210.316,128
423,1779714601842761443,1779714601830292626,-12.468817,1648.181,128
424,1779714601845414865,1779714601831820139,-13.594726,527.513,128
425,1779714601847037783,1779714601833361690,-13.676093,541.551,128
426,1779714601848562359,1779714601834879377,-13.682982,517.687,128
427,1779714601850100065,1779714601836394140,-13.705925,514.763,128
428,1779714601851619500,1779714601838142390,-13.47711,748.25,128
429,1779714601853414669,1779714601840036426,-13.378243,894.036,128
430,1779714601855255294,1779714601841963682,-13.291612,927.256,128
431,1779714601857174749,1779714601843979508,-13.195241,1015.826,128
432,1779714601859101832,1779714601845617518,-13.484314,638.01,128
433,1779714601860833553,1779714601846667974,-14.165579,50.456,128
434,1779714601861880864,1779714601847653256,-14.227608,-14.718,128
435,1779714601862871956,1779714601848635170,-14.236786,-18.086,128
436,1779714601863854123,1779714601849598127,-14.255996,-37.043,128
437,1779714601864814291,1779714601850582778,-14.231513,-15.349,128
438,1779714601865798756,1779714601851590060,-14.208696,7.282,128
439,1779714601866806707,1779714601852550316,-14.256391,-39.744,128
440,1779714601867758479,1779714601853513579,-14.2449,-36.737,128
441,1779714601868728775,1779714601854322965,-14.40581,-190.614,128
442,1779714601869548068,1779714601855277895,-14.270173,-45.07,128
443,1779714601870501090,1779714601856260905,-14.240185,-16.99,128
444,1779714601871435740,1779714601857275850,-14.15989,14.945,128
445,1779714601872375666,1779714601858053421,-14.322245,-222.429,128
446,1779714601873340208,1779714601859078150,-14.262058,24.729,128
447,1779714601874300774,1779714601860019704,-14.28107,-58.446,128
448,1779714601875238144,1779714601860911063,-14.327081,-108.641,128
449,1779714601876062184,1779714601861819976,-14.242208,-91.087,128
450,1779714601877019026,1779714601862746509,-14.272517,-73.467,128
451,1779714601877960772,1779714601863557655,-14.403117,-188.854,128
452,1779714601878790858,1779714601864537294,-14.253564,-20.361,128
453,1779714601879728400,1779714601865538324,-14.190076,1.03,128
454,1779714601880757000,1779714601866586922,-14.170078,48.598,128
